OBJECTID,GLOBAL_ID,DISTANCE,DOGLGPT_ID,DOGLGPTID2,DOGLGPTID3,DOGLGPTID4,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
259,F3640572-8C54-4D33-8164-D1D5714205C4,160.61,,,,,0,0,0,1,0,0
260,5659B796-2F56-43C8-B618-B41AC61CC439,179.35,,,,,0,0,0,1,0,0
261,F6897A88-6303-402D-9A98-0F50293B0FF1,100.72,,,,,0,0,0,1,0,0
262,1753DA51-5DB6-4522-8C64-42CC86FE1F55,117.21,,,,,0,0,0,1,0,0
263,9D4635BD-0BD9-4E99-B8B5-02558CBF857F,133.76,,,,,0,0,0,1,0,0
264,B8D296A6-FFAB-40D7-968E-80DE90393D82,304.33,,,,,0,0,0,1,0,0
265,1A30E38D-0C4E-4F7F-B4F7-44791D04C00E,106.02,,,,,0,1,0,0,0,0
266,48A3EF0E-A1A1-4C1C-B264-CB33C5E2A208,111.63,,,,,0,1,0,0,0,0
267,6B7DBA47-0B6B-4C29-BF0F-3A02999881BC,155.11,,,,,0,1,0,0,0,0
268,33E97354-9881-4B63-A0E6-8A283D090589,321.25,,,,,0,0,0,1,0,0
269,7D8F7E61-5181-469F-843A-DA6C5372B358,20.88,,,,,0,0,0,1,0,0
270,157EA10B-0D5C-4C29-A392-645941BE969A,95.29,,,,,0,0,0,1,0,0
271,A4319A48-3336-4682-A9C4-DB2C5567E17B,151.64,B23A5A8A-6A28-4167-8925-D4FD4B33D890,,,,0,0,0,1,0,0
272,E3D00636-0A15-41C4-B21D-2989F6C62F43,184.58,,,,,0,0,0,1,0,0
273,712778C5-4F7E-465A-97E6-865F2DF9E346,188.7,,,,,0,0,0,1,0,0
274,72DEB086-1D92-46D7-9996-E097A78D84C7,152.35,,,,,0,0,0,1,0,0
275,DE2DFECF-C012-4E79-886C-7CE2482A497A,73.54,,,,,0,0,0,1,0,0
276,5D7E9554-77CA-46D0-9AD6-74823B4634E7,84.15,,,,,0,0,0,1,0,0
277,99BA3FB4-0F03-446D-B886-02FFD2D8D751,91.45,,,,,0,0,0,1,0,0
278,55CEAC15-3F13-4929-9B6D-ED11272C67E9,183.28,,,,,0,0,0,1,0,0
279,4AC8A459-0BE6-4C54-ADB1-232907B78F3C,54.96,,,,,0,0,0,1,0,0
280,966E199E-F1F4-4AA5-8A42-E7EF3B84E790,75.67,,,,,0,0,0,1,0,0
281,7D6B5718-5418-4CBA-A888-A212D58A1856,93.43,30A9E397-5B81-4FE8-B340-B7E9409EB7CC,,,,0,0,0,1,0,0
282,960D1FB8-D4EF-4994-8882-F7A68E762135,191.62,,,,,0,0,0,1,0,0
283,103E6C60-6F19-4811-8524-0F0B9DFBE477,43.56,,,,,0,0,0,1,0,0
284,03370771-D939-4A7E-A886-A44E59FABEF6,330.91,,,,,0,0,0,1,0,0
285,1C233A30-AFE3-49A5-AA45-0D895FD359EC,162.54,,,,,0,1,0,0,0,0
286,7BB1BBEA-4C6E-4627-B6AC-D03E08C3E1D9,133.47,,,,,0,1,0,0,0,0
287,F2BD1ADD-1C71-4EFF-A29C-4BC14AA6C1F2,118.27,,,,,0,1,0,0,0,0
288,B7024DCF-EBDF-4136-9AAE-6535298A82D6,108.55,,,,,0,1,0,0,0,0
289,469AE520-E84D-4864-8E92-214AFBE6D18C,55.1,,,,,0,1,0,0,0,0
290,C7F3A0C2-8D30-40C8-89CE-456E99C3C755,86.89,,,,,0,0,0,1,0,0
291,EB233C05-A6DC-4A6E-9031-16C29C4EA09D,98.39,36DA6B0D-547F-498C-88DE-4E9235BC740F,,,,0,0,0,1,0,0
292,F160737B-10F6-4DFA-AA01-EFCA91DA822A,45.52,,,,,0,0,0,1,0,0
293,066FF4A9-EC3E-4295-AAC8-4E46FF4468BE,153.09,,,,,0,0,0,1,0,0
294,DB4432CA-D859-4852-8D78-91F37F5B561E,120.92,,,,,0,0,0,1,0,0
295,54354293-53EE-4C80-BAA8-FDAE394A508B,90.31,,,,,0,0,0,1,0,0
296,C4025CFB-A0B0-40BB-B71E-A1A431910006,252.04,,,,,0,0,0,1,0,0
297,E9F1F489-3B9E-4EDC-9581-C714E498DE6F,158.27,,,,,0,0,0,1,0,0
298,A6EC09BC-AA5E-43F7-990C-5367C027B550,139.84,,,,,0,0,0,1,0,0
299,B8FA2324-1057-465E-B082-7D20C5439A3B,212.08,,,,,0,0,0,1,0,0
300,B08D1F3D-9B5C-4A9A-84D3-1139C1E29597,105.56,,,,,0,0,0,1,0,0
301,B32CE4A3-E884-4FD8-84BA-A738186D8D0A,39.05,,,,,0,0,0,1,0,0
302,4A5D7D13-B221-4ADB-A23E-B1C9B76F257C,147.23,,,,,0,0,0,1,0,0
303,5A8CBC0C-0E5C-44A8-8475-379B8752D863,163.88,,,,,0,0,0,1,0,0
304,7BD69014-9A7A-4FBC-824D-31FBAA73E006,247.64,,,,,0,0,0,1,0,0
305,BF58FB45-71A8-4F00-A120-57E07259A555,180.17,,,,,0,0,0,1,0,0
306,A62EDE53-501C-484D-B747-E977D62D4C7C,171.05,8B8D2B88-A31A-42A0-AB7F-38B380F6F8BF,,,,0,0,0,1,0,0
307,3273D043-C2D5-4176-93C4-2CC92162DF35,216.93,BA214FCB-C078-4EE4-A0A3-351F0D06EE74,,,,0,0,0,1,0,0
308,372BF045-92CF-43D9-A1A3-18ACEDDE8E51,190.29,B7A90432-F490-451D-8D76-C2EC10B77CF9,,,,0,0,0,1,0,0
309,DC2EAFD0-B953-4E9B-824D-1D9E1662B054,140.2,,,,,0,0,0,1,0,0
310,A9E9AAF6-084F-42DC-ABCA-37AEF5A43FF3,249.78,,,,,0,0,0,1,0,0
311,A0ED3173-0EC6-4960-A1E4-087A8FEB7F7A,122.96,,,,,0,0,0,1,0,0
312,8392058D-A6E3-425D-87AC-ACD0B58385B3,225.54,,,,,0,0,0,1,0,0
313,DBB4EAAB-247B-45F7-B8D4-80DB0FFE6D7C,187.42,44450668-F5F0-41DE-89E6-B0DAC3E58E13,,,,0,1,0,0,0,0
314,942DE0A9-2732-459E-8C00-72F76F77F1C0,153.61,,,,,0,0,0,1,0,0
315,4B9AB912-ABF6-4F36-972F-2F8577D8D7AB,246.79,,,,,0,0,0,1,0,0
316,01BFC8F7-4C30-4018-A078-749977A6F1C3,218.89,,,,,0,1,0,1,0,0
317,EC8BACB4-52EE-457D-8CC0-B551F94DBEE2,101.96,,,,,0,1,0,1,0,0
318,E51607C5-5C4D-4721-B5D4-D676F3DBEFED,148.86,,,,,0,0,0,1,0,0
319,77536CB4-BD08-49A5-AD7A-44129E5669D7,98.8,,,,,0,0,0,1,0,0
320,5A68D769-70F8-4C10-8628-5929B8A925F3,172.14,,,,,0,1,0,0,0,0
321,88A7DEB9-D676-4ED6-916E-2F51BAD40E4E,252.2,EE341CF3-5BED-4058-8242-15C5996D7422,,,,0,0,0,1,0,0
322,8CABC2D8-8124-41F6-A0AF-32ED010DC66E,257.89,,,,,0,0,0,1,0,0
323,6854A1E7-163D-4F29-A475-E57A5650DB84,96.37,,,,,0,0,0,1,0,0
324,D56F1689-3FD4-449C-8206-E9FDAAF0714E,172.63,,,,,0,0,0,1,0,0
325,F3873AE3-FEDF-4D28-9562-AC93D98C67E0,322.64,40207030-7EF4-461D-BB59-8D9E2FB25499,,,,0,0,0,1,0,0
326,F76A7E62-AA0B-4380-A688-6E4EC6AE1BC9,108.76,,,,,0,0,0,1,0,0
327,B11248AA-96A8-4950-AF01-C94FA4A101F1,217.8,4F3D3D55-44AE-418D-BEE3-5F47A799F087,,,,0,0,0,1,0,0
328,203A808C-36EB-4349-B8E0-69568CA08919,86.89,,,,,0,0,0,1,0,0
329,E048480D-B535-46EC-B4F8-37DA68EDEEE7,98.39,36DA6B0D-547F-498C-88DE-4E9235BC740F,,,,0,0,0,1,0,0
330,4C7EFD74-D10B-46BF-B0E8-9F282BE23F82,237.07,,,,,0,0,0,1,0,0
331,4AB4B409-A9E0-483F-A58F-9499E019F646,177.5,,,,,0,0,0,1,0,0
332,4331C036-6461-44EF-A4F4-9E9F3820C9DF,164.61,,,,,0,0,0,1,0,0
333,7E61790D-6553-4F41-8700-210E1852F2F5,90.78,,,,,0,0,0,1,0,0
334,4DDED24D-B98F-48F6-B1B7-AE7918BF68F3,163.71,,,,,0,0,0,1,0,0
335,5DE3AF94-7270-4B56-AE51-70A7033F3D88,117.17,,,,,0,0,0,1,0,0
336,87F01C68-6136-4125-81CB-D542F453FE11,96.3,,,,,0,0,0,1,0,0
337,F26D6F97-8878-43FA-B2DC-609BCDB5FE9A,152.64,,,,,0,0,0,1,0,0
338,F21C51CC-7C50-41F7-B91B-F1E3A99F41DC,87.05,,,,,0,0,0,1,0,0
339,11B28091-D5A4-4206-8A42-D8838767E3FF,28.31,E745B6BF-DF2A-4FAB-9435-92CBD5C9C67D,,,,0,0,0,1,0,0
340,DB1EB6A3-439E-45B5-8F59-668C841D187C,92.53,,,,,0,1,0,1,0,0
341,A1019714-CFB6-4179-937F-6522412662A6,81.77,,,,,0,1,0,1,0,0
342,F441D4D2-1002-4D1E-B53E-D4E0F1FA10FB,128.62,,,,,0,0,0,1,0,0
343,F4AC043F-6E5A-4597-9C8D-134DDC3BB8AB,191.76,,,,,0,0,0,1,0,0
344,823A1FE9-E0F0-4DF0-88BB-3EF6C0C10480,179.35,,,,,0,0,0,1,0,0
345,32532080-502D-4C0C-86D4-705F8050E796,230.75,,,,,0,0,0,1,0,0
346,72AADC2E-16AC-47A5-B15C-34E7EA9F9AFA,70.05,,,,,0,0,0,1,0,0
347,F186F173-D1EA-48FF-9AFB-75A7A25512E2,57.59,,,,,0,0,0,1,0,0
348,9F265558-3E55-4E02-B27E-C3D985CAED4E,244.65,,,,,0,0,0,1,0,0
349,82F6246D-0752-4CB4-A7D0-36C5F9ED0256,189.13,,,,,0,0,0,1,0,0
350,29ED8F90-A2BC-4D82-B916-BF6ADC46DB67,65.89,,,,,0,0,0,1,0,0
351,83182F2A-477B-4D26-95F1-3B35E32D88CA,126.69,,,,,0,0,0,1,0,0
352,2DAB8C03-8E89-4F6A-9E08-52AE83ECB7EE,161.26,429A9311-0741-40D2-9063-27CE41D82FAD,,,,0,0,0,1,0,0
353,B1C3CFB8-7AD8-4E3D-A7CD-CD804D27AE10,151.47,,,,,0,0,0,1,0,0
354,9442B250-4C97-4E52-A520-611E8367F8A3,187.91,CE973131-F316-4ADB-9DC3-21B318FFCBAE,,,,0,0,0,1,0,0
355,0E9638C5-95E8-4BB7-8E49-6BE1087B2981,194.54,,,,,0,0,0,1,0,0
356,A54E7E57-5482-44DB-BBAB-3DD5E8DCF43E,236.41,CE973131-F316-4ADB-9DC3-21B318FFCBAE,,,,0,0,0,1,0,0
357,DFF5F677-840F-443F-A431-49EE022E98C6,88.03,,,,,0,0,0,1,0,0
358,37331F20-2469-4EE1-9B89-C4848E9CD178,59.57,,,,,0,0,0,1,0,0
359,5F455876-49B5-473E-96CF-00BDFB6107A2,161.39,,,,,0,0,0,1,0,0
360,36B452CA-20EE-47B6-8767-F290B9577A52,32.92,9F2AB6A9-22D6-4073-885F-7C91F8C3E21A,,,,0,0,0,1,0,0
361,79267FA3-5D74-4FC0-9B8C-733B8EADFE77,139.08,,,,,0,0,0,1,0,0
362,9FEC8C0B-7861-496A-9022-F1CDDBB84626,65.48,,,,,0,0,0,1,0,0
363,29A48B60-245C-480A-AAC1-5545FB9F21C7,78.02,,,,,0,0,0,1,0,0
364,61752D74-F2F2-43F1-9471-53C037EBDC05,73.62,,,,,0,0,0,1,0,0
365,A2102F97-39E8-4CD0-86A2-40A923581945,79.18,,,,,0,0,0,1,0,0
366,D521716A-7996-4B1F-A452-9115D833CBC1,72.08,,,,,0,0,0,1,0,0
367,59F74749-93C8-4645-9BD1-77EB0C93EAB2,143.01,,,,,0,0,0,1,0,0
368,AB3766D3-77A1-42EC-89F2-3D99BFF2E2F0,222.35,,,,,0,0,0,1,0,0
369,5F06F6F6-7191-49C3-A8EB-3CFEA947C13D,103.57,,,,,0,0,0,1,0,0
370,CBBE949B-8AA6-4FEF-8F05-F2A8DBA5EE92,57.3,,,,,0,0,0,1,0,0
371,4634F08C-1036-4994-BB40-E8CAD380F9E1,182.7,5FD2F279-CAFA-4A52-BC69-D39288B89B12,,,,0,0,0,1,0,0
372,F4B8ED87-53A1-42B0-AAB9-5D6DC59664F8,185.98,F0624C2F-A549-411B-8356-5888306DD9A7,,,,0,0,0,1,0,0
373,E9986921-27FE-4884-8998-DB4EFDE47D87,136.94,,,,,0,0,0,1,0,0
374,7537E94C-BFD0-4ED8-AD8C-9A121077A118,108.11,,,,,0,0,0,1,0,0
375,1E7ED523-E684-49C7-B2C9-C70EBC483D6A,79.29,,,,,0,0,0,1,0,0
376,CEB571C0-65BB-4C64-A32E-710AD95D4C00,186.8,,,,,0,0,0,1,0,0
377,C7C260AD-C861-44F1-B2E4-5ABEF00B34EE,162.87,,,,,0,0,0,1,0,0
378,F51149C2-C110-4D82-AD04-CC6AF8CBADBC,98.27,,,,,0,0,0,1,0,0
379,524B0712-751D-4111-A3C5-D709EFAB8F3C,165.53,CB8C5063-0DE5-4135-BEF5-DB6351BF2487,,,,0,0,0,1,0,0
380,06F0F84D-8F3E-4048-A523-2AC0BD3C498F,186.06,,,,,0,0,0,1,0,0
381,28C7E28F-71C0-4756-8C1D-B76747C627F6,158.85,,,,,0,0,0,1,0,0
382,7D3F6E26-53CA-40D6-B48F-54B9F51A9943,85.98,,,,,0,0,0,1,0,0
383,2F95E701-CD08-493D-BA2B-739F9597D96A,63.19,,,,,0,0,0,1,0,0
384,A62BE9B2-3E51-4310-9E5C-8144896B0F16,167.23,80AC54A7-868E-41A6-AF0D-00A81DE8812F,,,,0,0,0,1,0,0
385,EF7812BC-B5F6-4593-B9F6-7F3359D0750D,169.97,D04335C2-F9A5-47ED-A24D-D2C42B047418,,,,0,0,0,1,0,0
386,4573D41A-EB26-4413-8F88-5B0548A768B1,206.97,,,,,0,0,0,1,0,0
387,CA3E35D2-CE1E-41F4-8D20-37DFA3827028,114,,,,,0,0,0,1,0,0
388,B1AB0AA8-C9C7-4683-946A-932542395DD3,124.23,,,,,0,0,0,1,0,0
389,39B809F8-7AE0-4D87-ADF0-C05753A739E8,145.48,,,,,0,0,0,1,0,0
390,EA4DF3A8-BD51-43CC-BB3B-9929EC334FE3,108.1,,,,,0,0,0,1,0,0
391,F4544AFC-1C1C-43C5-9022-22C219647516,176.83,,,,,0,0,0,1,0,0
392,8E629640-CA7D-4EB8-A5B2-A2C9697C454E,131.38,,,,,0,0,0,1,0,0
393,B7033E3D-A280-47B4-B40C-E6017517E1F6,203.68,,,,,0,0,0,1,0,0
394,14ED8020-D412-4FCA-9D05-F9946F3AB7DD,77.69,,,,,0,0,0,1,0,0
395,4355793B-B2DE-4810-8254-38B9E5D7E328,136.43,,,,,0,0,0,1,0,0
396,93E6A9DA-F5FD-4828-A5C6-A557069EA059,200.41,,,,,0,0,0,1,0,0
397,F142C388-7EC7-4DD0-B033-33442753C6ED,199.89,,,,,0,0,0,1,0,0
398,90FA9596-68CA-479F-8199-8E4C8C27AF2B,118.63,,,,,0,0,0,1,0,0
399,E661196B-A438-45BD-B3A8-515041843F4E,121.01,,,,,0,0,0,1,0,0
400,F1D343D7-4E68-466A-852E-4ED5652EE90C,128.92,,,,,0,0,0,1,0,0
401,B37153AD-1F8F-480B-AB9A-2D3B7F4DF05C,176.12,,,,,0,0,0,1,0,0
402,E6A6B488-B086-4DF4-BF93-FD6ED621417A,201.63,,,,,0,0,0,1,0,0
403,AB7AA06D-6D6F-4BA1-9053-4C534F064F55,167.85,3FBFB56E-680B-428C-8132-6079B8D01603,,,,0,0,0,1,0,0
404,456CA16C-25F0-495C-8764-B3EE72E75345,118.5,,,,,0,0,0,1,0,0
405,39FFA0EB-69DE-4020-913E-B9A5B9FCB2D2,126.1,81AA8B9A-EC9F-42A0-8BC9-67A7D54A0D22,,,,0,0,0,1,0,0
406,39D32DC6-E8FD-4BF2-AFA4-BD8C9BD5D1F9,65.48,,,,,0,0,0,1,0,0
407,6069BCAE-644C-4A67-AFA4-51C34E54CCE2,78.02,,,,,0,0,0,1,0,0
408,B1BE67A6-9929-437F-872B-A93301E2B06E,73.62,,,,,0,0,0,1,0,0
409,9915D92D-6BB6-49E4-8350-131F6339CD22,209.73,,,,,0,0,0,1,0,0
410,263A5540-B251-42C8-A2A8-74A1ED0D23F2,191.76,,,,,0,0,0,1,0,0
411,FC6D8707-1748-41FE-93A1-DD396FBD6388,138.37,,,,,0,0,0,1,0,0
412,2716F9DD-5D80-4692-B322-B3414A1B1A51,100.4,,,,,0,0,0,1,0,0
413,B7FFF9F8-C5CE-4542-930D-BB829C4B5D05,123.06,,,,,0,0,0,1,0,0
414,10F8EF74-8E22-40CD-B197-F21103A19BC7,128.51,AF2B3184-E739-4203-9D80-D84455EED64B,,,,0,0,0,1,0,0
415,47361C4A-3593-4A40-B930-86C7688A5C48,184.44,,,,,0,0,0,1,0,0
416,3DB02BF5-4009-4A84-9A47-0A9A0A6B0614,110.88,,,,,0,0,0,1,0,0
417,CE6DBEE3-89BA-4BA1-9728-C3B21CFEBC2E,162.75,,,,,0,0,0,1,0,0
418,935ECDD7-277B-41D4-8BC3-063995FB9059,150.31,,,,,0,0,0,1,0,0
419,EE0CCF72-6C54-4BCE-AEC4-9F7E65DF2708,61.87,,,,,0,0,0,1,0,0
420,ECBF287A-6088-4141-A50D-C58785F638C7,214.48,,,,,0,0,0,1,0,0
421,5870D382-32AA-4A8A-9EBC-288B34F3CFC9,109.19,,,,,0,0,0,1,0,0
422,8F9E806C-A5B1-46A7-B726-5D7C4A2FF503,172.55,,,,,0,0,0,1,0,0
423,0022D128-F198-4BCA-92B1-9561769F8F53,79.29,,,,,0,0,0,1,0,0
424,BE63319B-75DF-4A13-AD56-0ADD97851BFB,87.35,,,,,0,0,0,1,0,0
425,3060BE6A-2FE8-4347-AC11-E6F73EE24412,238.28,,,,,0,0,0,1,0,0
426,50EB095F-2C74-4815-8F10-BF7ABC3C5ACE,173.2,,,,,0,0,0,1,0,0
427,042849FF-D9F4-439E-9333-0E6995F1BEE8,204.97,,,,,0,0,0,1,0,0
428,7E72A3CD-EB0B-48F0-ADA8-C3ADE518E992,142.24,,,,,0,0,0,1,0,0
429,08F5271C-7E95-4336-B2EE-9D8878B63ADD,163.47,,,,,0,0,0,1,0,0
430,CC440384-5928-41A8-B160-180A62B9383B,133.89,,,,,0,0,0,1,0,0
431,64914900-A66C-4F25-93FC-9F66B08C7E13,195.47,,,,,0,0,0,1,0,0
432,C3195ABA-CD85-4E05-98E0-6955DAD4B122,198.8,,,,,0,0,0,1,0,0
433,6EF97BC0-6AC2-48D4-86DE-7860744DD587,273.94,,,,,0,0,0,1,0,0
434,BAC3448F-33AE-4B35-8BB1-A1D4504A1AFA,40.74,,,,,0,0,0,1,0,0
435,C8D19C27-E918-4062-9B71-C59520C0BD6B,163.46,,,,,0,0,0,1,0,0
436,A9C3B645-7F61-4E2F-953E-C4257CBF9467,53.52,,,,,0,0,0,1,0,0
437,5C9F322F-1A94-4504-9324-808ECF596FD4,110.06,,,,,0,0,0,1,0,0
438,E958BDEE-B15F-4868-85B5-2C69716553B3,61.26,,,,,0,0,0,1,0,0
439,B1C64513-B9F8-4F2D-8036-33F1BA8FF0F1,80.46,,,,,0,0,0,1,0,0
440,B0C3FA15-C9B3-4C38-BB63-238FA1ECB66E,224.32,,,,,0,0,0,1,0,0
441,99D61438-4193-4F75-A26E-F326ABB1D5B3,198.3,,,,,0,0,0,1,0,0
442,7B502102-A2AB-4216-8709-10A98DCB7512,87.24,,,,,0,0,0,1,0,0
443,A1D7FB7A-AD5F-43FF-A3CE-11F787EB96C7,212.63,,,,,0,0,0,1,0,0
444,A9E6C0BE-3852-4FDC-9F19-B0832BB291B5,143.29,,,,,0,0,0,1,0,0
445,59EC7374-0493-4350-8A68-6B050E43E55B,270.39,,,,,0,0,0,1,0,0
446,B28ACB5D-C1B4-4526-874F-3898763D803F,207.59,E4D21758-34A4-4740-8267-6135CA15CD5D,,,,0,0,0,1,0,0
447,069EF169-32DA-45F7-9E21-11D5DDB61BFE,51.29,,,,,0,1,0,1,0,0
448,1C0590C7-F304-4A72-8DE2-4259B8702825,147.66,,,,,0,1,0,1,0,0
449,F09BBF1B-AAB1-4C0A-B83F-38699F60605B,304.95,,,,,0,0,0,1,0,0
450,C9886355-DB79-4D23-B39A-120353C5EFE8,146.74,,,,,0,0,0,1,0,0
451,0F4700A6-9595-4DA9-A5C8-1CD47E0C62C7,295.07,,,,,0,0,0,1,0,0
452,6E786907-4664-49B7-9E32-B6BA71FEE71B,283.83,,,,,0,0,0,1,0,0
453,F0095A14-89EC-40B9-99A9-2DDF7970D277,161.48,,,,,0,0,0,1,0,0
454,C3371DC6-8709-4818-9CE3-EF6BCBBB2C3A,77.23,,,,,0,0,0,1,0,0
455,50F817C7-3FE4-4B70-91AB-430BD969D401,69.81,,,,,0,0,0,1,0,0
456,F5718AD4-8B63-4505-A787-CD92E2BD0DCE,124.4,,,,,0,0,0,1,0,0
457,DFF344F7-CB10-445E-A251-EC4C50C5D91E,71.43,,,,,0,0,0,1,0,0
458,B748B30E-5126-45AA-8CC6-C1C6FD322333,101.15,,,,,0,0,0,1,0,0
459,7A65E3A1-2C76-450D-AA27-D23321532735,102.34,A0DC9336-1600-4191-8CD2-2BF53B606CAF,,,,0,0,0,1,0,0
460,56AC103F-C835-431A-AEA6-3E5E74256A89,127.7,,,,,0,0,0,1,0,0
461,915E7A1A-839B-40E1-A67F-5A50B6330DC4,129.3,,,,,0,0,0,1,0,0
462,A84852AA-248D-4937-BBAF-F8A5DEEA774A,94.05,,,,,0,0,0,1,0,0
463,5856FBA0-8784-49FF-96FA-C2B265F15E76,159.74,,,,,0,0,0,1,0,0
464,CCC4FA73-45F3-4277-B730-A89A6CC0A766,72.12,,,,,0,0,0,1,0,0
465,2F2540F3-D244-4D81-9353-0EB442A0BFD2,69.62,,,,,0,0,0,1,0,0
466,F984C1EC-1781-466F-B987-90116DF1C003,73.07,,,,,0,0,0,1,0,0
467,70EF5415-B2D4-4193-A6DA-7A5BE7EF8DAD,47.38,,,,,0,0,0,1,0,0
468,AF428CE8-BD13-4B7D-9771-54A1C42210F0,43.69,,,,,0,0,0,1,0,0
469,E60CB9DB-579A-41E2-8E79-F872B7ECB09B,172.38,,,,,0,0,0,1,0,0
470,05B2303C-4BEB-4EE8-88F8-E6943C84E27F,355.32,,,,,0,0,0,1,0,0
471,AE6CDCF7-983C-4088-8C9C-6BB72A51E210,244.11,,,,,0,0,0,1,0,0
472,7BCC00F1-4D04-4FD8-A148-0486FFDE43B6,174.65,,,,,0,0,0,1,0,0
473,E8987D74-B9EA-410D-9679-35ECE4D8FE5D,110.3,,,,,0,0,0,1,0,0
474,4C7F175F-4320-4C72-8174-4EDADCA6F959,150.41,ABED1666-1555-40BB-8038-EEFE2AD5984A,,,,0,0,0,1,0,0
475,9DA5B3AE-5924-4CBF-B633-062673F1F9E8,200.39,DA1FD1C5-12D0-4258-8CF6-A07CEAA74A1F,,,,0,0,0,1,0,0
476,945BA828-F97B-4B98-840F-D022D36EF989,133.28,CC30FA59-2696-4B5E-979A-8E156264FC6C,,,,0,0,0,1,0,0
477,B6E0B31F-DD72-4CF8-8D29-DACEC5D655D0,54.2,,,,,0,0,0,1,0,0
478,D8C6716A-EB12-4CEC-894A-EC18C6EAF442,193.45,,,,,0,0,0,1,0,0
479,78BC47B3-1345-4AE2-B7C3-26DF6BBF7DF9,153.58,,,,,0,0,0,1,0,0
480,BA4E5520-211B-498E-BFE3-4906A2A0DDB1,154.74,,,,,0,0,0,1,0,0
481,7D624CE9-E566-499A-95B3-44DEF1F68946,175.92,,,,,0,0,0,1,0,0
482,FB9410BA-F7F5-446C-9CB9-3C0375FC82BE,138.09,,,,,0,0,0,1,0,0
483,D090D3DD-414F-4167-BD2E-74441D51E1DB,170.49,,,,,0,0,0,1,0,0
484,FD90560D-AF02-454B-8E45-A1B04B2CE555,189.13,,,,,0,0,0,1,0,0
485,5C7F5E91-D392-49EE-AF20-EF8EBC5779FB,214.82,,,,,0,0,0,1,0,0
486,C4890E88-2209-4180-A2A5-3D343F0A45F7,109.93,,,,,0,0,0,1,0,0
487,9D407BC6-E51C-43B8-9883-A066D38D8C49,183.7,,,,,0,0,0,1,0,0
488,2447E926-28E0-4C2A-97C9-627EC3C7867A,138.09,,,,,0,0,0,1,0,0
489,8E25483D-6F78-4548-909D-82D30816B21B,160.78,,,,,0,0,0,1,0,0
490,2A3066A3-729C-4728-921D-6FA0C8A77A75,165.67,,,,,0,0,0,1,0,0
491,8131E8E8-21EE-409C-BECB-51B3FA64129B,99,,,,,0,0,0,1,0,0
492,9FFDE3C2-9CB2-4FE5-A402-CD4B4EC67E07,108.84,,,,,0,0,0,1,0,0
493,B58B012E-3A4A-4624-AA5F-15E4387673ED,113.72,,,,,0,0,0,1,0,0
494,5D7CB867-83EB-4A1A-8A1B-A45987FE0901,165.77,,,,,0,0,0,1,0,0
495,25A99D6C-C0C1-4065-AE30-A6D378D9F3E0,115.43,,,,,0,0,0,1,0,0
496,6431D797-2330-47D4-ABDE-73EC96F3862B,188.33,,,,,0,0,0,1,0,0
497,7C7E631E-CABA-4F16-8E4F-7FC8CCB38F3A,181.35,,,,,0,0,0,1,0,0
498,8F933EF4-BBE0-4432-B730-5A952B8418BD,243.92,,,,,0,0,0,1,0,0
499,252ED1A4-93DC-4D1E-B147-9BD651B91F92,124.23,,,,,0,0,0,1,0,0
500,EF463BEB-79D9-4583-860A-42D1BFD9B93B,91.76,,,,,0,0,0,1,0,0
501,BE1F3D3D-E73B-4C31-B0D4-38F54E287189,192.08,,,,,0,0,0,1,0,0
502,69BB21DC-E5D8-45C2-AE92-21675477CD2C,126.07,,,,,0,0,0,1,0,0
503,228D2E9D-EEC0-4361-8BFF-497F25E161B6,234.93,,,,,0,0,0,1,0,0
504,45BB125E-AA16-44BC-91C3-DA409352DA89,207.49,,,,,0,0,0,1,0,0
505,8747E75D-14E8-4509-AC2A-7F4AD5879348,136.5,,,,,0,0,0,1,0,0
506,CEC6C4E5-421E-4B96-8E46-A555E4E0707C,31.71,,,,,0,0,0,1,0,0
507,6AC2E3ED-9D5E-4417-A09B-9BA7C9E809F3,65.86,,,,,0,0,0,1,0,0
508,CEB8322B-08AD-40FA-AB73-6AA16A3E9F00,138.89,,,,,0,0,0,1,0,0
509,3C04F7B2-300C-426A-81C9-5F4EBD4DBF9C,102.15,4E37FFA9-3084-4335-A220-7BBDD8A50859,,,,0,0,0,1,0,0
510,F896B9E1-E32F-45B9-8141-7A1A66ECA5C1,243.97,,,,,0,0,0,1,0,0
511,F99C5C88-7BAF-41C1-AE2F-7C76AEC955E6,181.74,,,,,0,0,0,1,0,0
512,1DA6CA39-C9E6-463F-BEF7-C10E1D2BDB9F,306.34,,,,,0,1,0,1,0,0
513,76305790-C138-48AF-AC13-7A6F4E2FD3CE,121.71,4E37FFA9-3084-4335-A220-7BBDD8A50859,,,,0,0,0,1,0,0
514,FF9E697E-D657-410F-8FFA-2AB411C50A19,140.12,E6C54832-92B4-4768-B4AD-07847361B084,,,,0,0,0,1,0,0
515,1031C548-D715-4D42-9D31-D9A5F1D2EB74,116.85,B23A5A8A-6A28-4167-8925-D4FD4B33D890,,,,0,0,0,1,0,0
516,333DB175-D10F-40AB-9C17-0696C1D5A62C,38.89,,,,,0,0,0,1,0,0
517,55600533-143D-45D0-A3E2-0ED88791F2AD,139.12,,,,,0,0,0,1,0,0
