OBJECTID,GLOBAL_ID,IDENT,ICAO_ID,NAME,UPPER_DESC,UPPER_VAL,UPPER_UOM,UPPER_CODE,LOWER_DESC,LOWER_VAL,LOWER_UOM,LOWER_CODE,TYPE_CODE,LOCAL_TYPE,CLASS,MIL_CODE,COMM_NAME,LEVEL_,SECTOR,ONSHORE,EXCLUSION,WKHR_CODE,WKHR_RMK,DST,GMTOFFSET,CONT_AGENT,CITY,STATE,COUNTRY,ADHP_ID,US_HIGH,AK_HIGH,AK_LOW,US_LOW,US_AREA,PACIFIC,Shape__Area,Shape__Length
4564,00D6DE9C-004C-4496-B8B7-2FF2E2DAC44F,DCA,KDCA,WASHINGTON-TRI AREA CLASS B,TI,10000,FT,MSL,,3000,FT,MSL,CLASS,CLASS_B,B,CIV,,L,AREA E,1,0,H24,,,,,WASHINGTON,DC,,68B8FC26-3117-4301-878B-799F22A0363D,0,0,0,1,1,0,0.0411810517177855,1.09679772739219
4565,321BDBAC-185F-4EDF-A8CD-363BBEA37D47,DCA,KDCA,WASHINGTON-TRI AREA CLASS B,TI,10000,FT,MSL,,1900,FT,MSL,CLASS,CLASS_B,B,CIV,,L,AREA F,1,0,H24,,,,,WASHINGTON,DC,,68B8FC26-3117-4301-878B-799F22A0363D,0,0,0,1,1,0,0.00435581111241845,0.325660835624905
4566,F136B263-32FE-44D8-87F6-E87B323B39DB,DCA,KDCA,WASHINGTON-TRI AREA CLASS B,TI,10000,FT,MSL,,4500,FT,MSL,CLASS,CLASS_B,B,CIV,,L,AREA G,1,0,H24,,,,,WASHINGTON,DC,,68B8FC26-3117-4301-878B-799F22A0363D,0,0,0,1,1,0,0.0635738872208549,1.47358323892309
4567,A3B33092-D98D-4169-AED8-8F71F7FEDFDB,DCA,KDCA,WASHINGTON-TRI AREA CLASS B,TI,10000,FT,MSL,,4500,FT,MSL,CLASS,CLASS_B,B,CIV,,L,AREA G,1,0,H24,,,,,WASHINGTON,DC,,7161F7BC-8892-47DB-BC4F-ECA6F511701F,0,0,0,1,1,0,0.0407872298787879,0.965815660920054
4568,00A31ED9-8F32-41D0-B097-D6E6E8E46025,BKT,KBKT,BLACKSTONE CLASS D,TI,2500,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BLACKSTONE,VA,,00F24BAD-3891-42BB-BFD6-6D756B749F94,0,0,0,1,0,0,0.0192605116562845,0.496499437159281
4569,FD4345E8-F8EA-43EE-A257-B269FE8EEA91,IAB,KIAB,WICHITA CLASS D,TI,3900,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,WICHITA,KS,,BFB410F9-1AC7-4434-8917-BE74C9C86C17,0,0,0,1,0,0,0.0210369741864724,0.551941760460881
4570,EE2C15A7-DF69-4160-9329-CEBFBDE31147,,,BLACKSTONE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,BLACKSTONE,VA,,00F24BAD-3891-42BB-BFD6-6D756B749F94,0,0,0,1,0,0,0.049011778017757,0.79202652786941
4571,E01B5F6A-FCCC-47CB-8045-CB1C4FE65A35,,,CYNTHIANA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,CYNTHIANA,KY,,0C7F407D-F9E7-4FAA-9428-EF08117A2A69,0,0,0,1,0,0,0.067575528165662,0.931400329416493
4572,B768075A-234F-49A8-8F73-F031161B7A68,,,HULETT CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,HULETT,WY,,4ECC2202-DB1A-4AEE-8B13-4ADB63277DE2,0,0,0,1,0,0,0.0842261361476631,1.05076370146272
4573,99519A3F-7E87-40A6-8EC7-64F34F859478,,,HULETT CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,HULETT,WY,,4ECC2202-DB1A-4AEE-8B13-4ADB63277DE2,0,0,0,1,0,0,1.59277777798025,5.10570323804382
4574,49CC3F4A-089D-4222-92FC-6DEA5E7DBA94,,,PINE KNOT CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,PINE KNOT,KY,,9459F441-A60B-4DA2-9E2E-383732611117,0,0,0,1,0,0,0.0939733554273516,1.09625687254493
4575,F3E7909E-3A0C-445E-86F0-35D365E31333,,,FLAGSTAFF CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,FLAGSTAFF,AZ,,,0,0,0,1,1,1,9.39609722303726,15.2405288780304
4576,AA951094-6D74-46E9-81DA-B7BD242D33F0,,,NEEDLES CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,NEEDLES,CA,,,0,0,0,1,0,1,0.528124999862939,4.82658967759233
4577,FC30B72B-5C17-4A3D-A092-C2134F35708A,PAO,KPAO,PALO ALTO CLASS D,TI,2000,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,PALO ALTO,CA,,CC8A8098-71A5-482E-BBA8-9DAE1CAB2B86,0,0,0,1,1,1,0.0036718688320434,0.240829879075556
4578,AE7E0309-D0C6-4CC9-83BA-F6063CD71543,PAO,KPAO,PALO ALTO CLASS D,TNI,1500,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,PALO ALTO,CA,,CC8A8098-71A5-482E-BBA8-9DAE1CAB2B86,0,0,0,1,1,1,0.00310881387076734,0.232585474582728
4579,9A3FFD46-C451-455C-9AE8-0F1F3A3F4209,,,EASTPORT CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,EASTPORT,ME,,,0,0,0,1,0,0,0.0380307747022925,0.825889264021756
4580,D8EC7B57-0F92-4528-BC2C-C1D1EBC35355,,,FORT KENT CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,FORT KENT,ME,,,0,0,0,1,0,0,0.0282291085627548,0.74388475438244
4581,27733D4B-F4D4-4A02-A43D-A95806479BBA,,,FRENCHVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,FRENCHVILLE,ME,,D1412525-8195-4A09-9261-90B47A62AF18,0,0,0,1,0,0,0.075698812758219,1.29721758955094
4582,ACD8A89E-2FAC-49BA-A0BC-AB507E6C181F,,,HIGHGATE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,HIGHGATE,VT,,37982D2C-BB7B-45EC-A42E-7357B0B47C07,0,0,0,1,0,0,0.0628786350296195,0.960543792381073
4583,A8272B88-3607-4F27-BF38-2418FBD45302,,,HOULTON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,HOULTON,ME,,,0,0,0,1,0,0,0.0540997077810061,0.899942544714055
4584,91B31A21-6B2F-405F-98CD-04E8E36F42A0,,,MALONE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,MALONE,NY,,C9166BFF-5C98-454F-BABD-FC1821963006,0,0,0,1,0,0,0.117927765902778,1.26148413479669
4585,810CB2B4-6212-42F4-908F-0CD7196788F6,,,PRESQUE ISLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,PRESQUE ISLE,ME,,,0,0,0,1,0,0,0.333571890713756,2.28774718697167
4586,EBAB8052-2298-4172-8D31-3BF6B9B74BC7,,,PRINCETON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,PRINCETON,ME,,B9B5C9EE-9AAB-48FD-A034-A78A805DCE11,0,0,0,1,0,0,0.105563531568578,1.36267398726736
4587,9240BEBC-11BC-45A2-87D6-583AFA3134A5,,,SOUTHEAST CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,SOUTHEAST,AK,,,0,0,1,0,0,0,19.2086066516185,23.5560846340085
4588,EE552D3F-5B9B-443D-839A-CE7EF6E3110B,,,LAKEPORT CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,LAKEPORT,CA,,7C316B15-97DF-4972-A6DA-4CBF9609AA47,0,0,0,1,0,1,0.0427252199124268,0.813236952341272
4589,F0FA565B-B990-4F8B-9CEE-33C848F79B03,,,MEMPHIS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,MEMPHIS,MO,,A91C5543-494E-44BF-A539-C4207C2CD576,0,0,0,1,0,0,0.0453971965876008,0.765577856250724
4590,4B304892-AF56-4A5D-A9B0-D1B31990E128,,,THOMAS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,THOMAS,OK,,79C170AF-D916-494E-BD3D-67260C641C75,0,0,0,1,0,0,0.0453534961056903,0.760845442963928
4591,84D41068-437D-4FF4-929B-3AA9C7CF40E8,,,DENVER CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,DENVER,CO,,F45128FD-465B-4CD2-9CCA-F022A4152561,0,0,0,1,1,0,0.910827509162573,3.56199159016435
4592,4FA8161A-74CE-432F-AD45-36C58A889537,,,DENVER CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,DENVER,CO,,F45128FD-465B-4CD2-9CCA-F022A4152561,0,0,0,1,1,0,5.96603730719153,11.1829509787997
4593,DD93A637-32B0-48B0-B7FA-45BD720A1776,HDC,KHDC,HAMMOND CLASS D,TI,2500,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,HAMMOND,LA,,B9319BB8-4F25-477B-AD3B-7C35BF9D86B6,0,0,0,1,0,0,0.0170235311161377,0.464321803215158
4594,E9C7784C-E16E-475C-BAF2-457B2E8FDEB2,MCF,KMCF,MACDILL AFB CLASS D,TNI,1200,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,TAMPA,FL,,342FBEC9-467E-4AE2-ACE0-09047D5BA759,0,0,0,1,0,0,0.0186551622946354,0.502803945047842
4595,26FB46CE-7D82-421A-A584-875E0C29633A,,,APALACHICOLA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,APALACHICOLA,FL,,F0425049-C052-42E4-9898-7A5B6CED4A9D,0,0,0,1,0,0,0.0595698344436641,0.868212976113478
4596,E0851868-E97A-4544-BC5A-424E38034C69,,,HAMMOND CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,HAMMOND,LA,,,0,0,0,1,0,0,0.0441133346398601,0.74744494706588
4597,5A75F8C9-5073-4E4C-8090-105039CFA0BD,,,ROANOKE RAPIDS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,ROANOKE RAPIDS,NC,,,0,0,0,1,0,0,0.0678025976212666,0.955347631003995
4598,F61A8DE8-DF43-4783-BC29-E9BA93864674,,,WEST VIRGINIA CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,WESTVIRGINIA,WV,,,0,0,0,1,1,0,6.4938698721437,20.7421003742891
4599,C72F15F3-C4CD-4DCC-AD21-208838530D7B,PRC,KPRC,PRESCOTT CLASS D,TI,7500,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,PRESCOTT,AZ,,F5D0D431-ED1A-4503-8FFA-417F01494C2A,0,0,0,1,0,1,0.0381453476454681,0.697074076817669
4600,2B6D7974-869A-425C-A6D9-499BFB904C62,MHT,KMHT,MANCHESTER CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIVIL,,L,,1,0,H24,,,,,MANCHESTER,NH,,EDF54FD4-D717-42B5-9DB9-2390ED549C57,0,0,0,1,0,0,0.00972989618071551,0.466026711950504
4601,21D269EF-9943-4393-95E8-274FEAF712FD,PRC,KPRC,PRESCOTT CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,PRESCOTT,AZ,,F5D0D431-ED1A-4503-8FFA-417F01494C2A,0,0,0,1,0,1,0.0450348964604927,0.891596130764317
4602,B4103125-A40E-4CAA-B3DB-C1FE9CF4E48C,PRC,KPRC,PRESCOTT CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,PRESCOTT,AZ,,F5D0D431-ED1A-4503-8FFA-417F01494C2A,0,0,0,1,0,1,0.00688954881456993,0.346882018669145
4603,7212E8AF-97F1-40C8-A56D-181BB143958B,,,NORTH ADAMS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,NORTH ADAMS,MA,,9DEE08DB-CEC7-48B3-A225-AF66142B467A,0,0,0,1,0,0,0.106832379967045,1.17879509444344
4604,D97C2DDE-0334-4621-BA29-8E4B3B603E59,,,PLAINVILLE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,PLAINVILLE,CT,,54719F15-3A8D-4E2D-A8E8-D23AA8766B8C,0,0,0,1,0,0,0.105168930343325,1.16753038846403
4605,7B8CA8A0-69CF-481A-A51D-6494E3B8E447,,,PRESCOTT CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,PRESCOTT,AZ,,F5D0D431-ED1A-4503-8FFA-417F01494C2A,0,0,0,1,0,1,0.370528055488421,2.17254860219925
4606,C53724D8-20F2-4DB4-A7D7-7B93271CA695,,,PRESCOTT CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,PRESCOTT,AZ,,F5D0D431-ED1A-4503-8FFA-417F01494C2A,0,0,0,1,0,1,0.816836804630839,3.7499620587935
4607,FDB75014-C42A-43C7-B5D8-042A61C2185F,,,STEELE CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,STEELE,MO,,A8819A64-4234-488C-A4FD-0AA94241D4B4,0,0,0,1,0,0,0.0528365736490741,0.821507834963587
4608,E15972D3-6930-417E-A626-9C4AF9F953A6,,,BEND CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,BEND,OR,,,0,0,0,1,0,1,14.6310919649354,16.3307610045797
4609,A215A3E3-22C9-4B07-B08A-49F94F316A7C,,,COALDALE CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,COALDALE,NV,,,0,0,0,1,0,1,5.89583754061641,11.7838353004094
4610,B3E18DCA-2FDF-481F-9685-86A1BC582A68,,,HAZEN CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,HAZEN,NV,,,0,0,0,1,0,1,0.654956945034883,4.42751936832572
4611,D5992E87-4725-45FF-A12E-E04C42DF06FC,,,MAXWELL CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,MAXWELL,CA,,,0,0,0,1,0,1,3.48195197160931,9.53117544421471
4612,B130AC3E-11F6-49F7-8278-E813EA6E0B7D,,,ROGUE VALLEY CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,ROGUE VALLEY,OR,,,0,0,0,1,0,1,17.4327599749331,17.7369114975
4613,C2FDE500-DB26-4843-BB94-EAE8C99921B6,,,SEATTLE CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,SEATTLE,WA,,,0,0,1,1,0,1,9.80705747065531,14.1530151781199
4614,76A2F76A-D978-451A-885A-DC07BCA5FFA5,,,SPOKANE CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,SPOKANE,WA,,,0,0,0,1,0,1,17.2509654716014,17.2457583480702
4615,4DC28222-D1F2-4461-8C42-0D005942327F,,,TUCUMCARI CLASS E6,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E6,E,CIV,,L,,1,0,H24,,,,,TUCUMCARI,NM,,,0,0,0,1,0,0,4.6693287057019,10.1804749235774
4616,AD7C52AF-A645-47A9-9264-4F2FCD76FDE7,06FA,,JUPITER CLASS D,TI,2500,FT,MSL,,0,FT,SFC,CLASS,CLASS_D,D,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,JUPITER,FL,,566B0A9E-B1BA-4153-BACB-5B6484AFA0E0,0,0,0,1,0,0,0.0192533311990246,0.497026735735548
4617,2F20CB13-050F-4D05-ADCE-B01BADAD20B8,,,ALMA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ALMA,NE,,408AC44A-6E45-4360-BE74-72F2780A045C,0,0,0,1,0,0,0.0480905169852122,0.787571858346891
4618,C87FAD63-4547-46C9-82E5-D056A0A2A903,,,CANDO CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,CANDO,ND,,2D2A6209-A0AF-4539-A604-C01C4EF71FA5,0,0,0,1,0,0,0.0553747814474264,0.860278033012518
4619,68131740-350A-4B1E-A282-020E8E585749,,,CYPRESS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,CYPRESS,TX,,4E01E98A-2D6A-4A88-AC56-96FCF387896C,0,0,0,1,0,0,0.0425568624041262,0.733935184553181
4620,C8BD8665-61D2-4678-856B-0D4BAAEFF8B2,,,EDGELEY CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,EDGELEY,ND,,6C7E14C2-309E-4E21-BB0F-1D68F0FAD17B,0,0,0,1,0,0,0.0532052646449301,0.838407423518303
4621,7B506851-EBE8-4DE4-BDDD-B9040FA7DA08,,,ENCINAL CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ENCINAL,TX,,E989DEAD-8C27-4308-A0C8-1FE2D996DAB4,0,0,0,1,0,0,0.0484685638148221,0.782544982719085
4622,93886F29-3CA9-4927-9452-C43B691F51FA,,,KEY LARGO CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIVIL,,L,,1,0,H24,,,,,KEY LARGO,FL,,,0,0,0,1,1,0,0.0473387974340085,0.772602882700521
4623,696D5737-5984-4FA8-B443-16996E3CC1E0,,,LIVINGSTON CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,LIVINGSTON,MT,,0D7D4C01-4DB3-4744-BCB6-0DE5EBC81A37,0,0,0,1,0,1,0.121792337290117,1.54439557793812
4624,16CF1FEA-9CA0-4490-B92A-EB5663007DA1,,,LIVINGSTON CLASS E5,AA,-9998,,,,1200,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,LIVINGSTON,MT,,0D7D4C01-4DB3-4744-BCB6-0DE5EBC81A37,0,0,0,1,0,1,2.02583333380016,6.80299579582945
4625,A4E1F19D-45CE-43A2-A843-D65319F8209D,,,SONORA CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,SONORA,TX,,F58497D9-7004-4EE9-AED4-EEC79BE68DEB,0,0,0,1,0,0,0.04280489114376,0.736304217976785
4626,9C3862B9-9BBD-42AD-ABF0-A9CAEA51F0C0,,,WEST CREEK CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,WEST CREEK,NJ,,,0,0,0,1,0,0,0.102070557871002,1.14665254722455
4627,11A4A37C-F652-4453-9152-710146B8CF92,,,ZEPHYRHILLS CLASS E5,AA,-9998,,,,700,FT,SFC,CLASS,CLASS_E5,E,CIV,,L,,1,0,H24,,,,,ZEPHYRHILLS,FL,,0CA305F4-45EC-42AA-8D6A-00D579055EC5,0,0,0,1,0,0,0.0393145537789223,0.704831713833875
4628,59347DF5-3911-4901-8D4C-A1D456BEDAAC,MYGF,MYGF,GRAND BAHAMA CTLZ,TI,1500,FT,MSL,,0,FT,SFC,CTR,,D,CIVIL,FREEPORT TWR {118.5M},L,,,,H24,Continuous,,,FREEPORT TWR,,,,,0,0,0,1,0,0,0.219601832402304,1.66473430970398
4629,038DD243-B534-403E-8B78-889ABABEB83E,MMCS,MMZT,CIUDAD JUAREZ TCA,TI,17500,FT,MSL,,0,FT,SFC,TMA-P,,D,CIVIL,APP {119.9M},L,SCTR 10NM,,,H24,Continuous,,,CIUDAD JUAREZ APP CON,,,,,0,0,0,1,0,0,0.0793061260628747,1.04783162278018
4630,7C2F4A67-524D-43CB-8E2D-112F68AFE1FA,MMNL,MMVA,NUEVO LAREDO TCA,TI,10000,FT,MSL,,1500,FT,MSL,TMA-P,,D,CIVIL,APP {118.3M},L,SCTR 25NM,,,H24,Continuous,,,NUEVO LAREDO APP CON,,,,,0,0,0,1,0,0,0.253014833524958,2.51889185311488
4631,8F514C7B-492A-4D93-8F69-9E6BF8EC12B5,MYNN,MYNN,NASSAU TCA,TI,12000,FT,MSL,,1500,FT,MSL,TMA,,D,CIVIL,"APP {121.0M, 125.3M}",L,,,,H24,Continuous,,,NASSAU APP,,,,,0,0,0,1,0,0,1.64782077138398,5.98037541332672
4632,075A7EAA-0F1D-4106-BE4E-8060984E4178,MMTJ,MMTY,TIJUANA TCA,TI,235,FL,STD,,0,FT,SFC,TMA-P,,D,CIVIL,"APP {119.5M, 120.3M}",B,SCTR 10NM,,,H24,Continuous,,,TIJUANA APP CON,,,,,1,0,0,1,0,1,0.0537831799269952,0.974864926615772
4633,21664909-B4E0-49BE-B20C-31C5C9259841,PGSN,PGSN,AWP CQ D SAIPAN ISLAND,TI,2700,FT,MSL,,0,FT,SFC,TMA,,D,CIVIL,"TWR {125.7M, 256.9M}",L,,,,H24,Continuous,,,TWR,,,,,0,0,0,0,0,1,0.0167503741054134,0.458871425905569
4634,7DDC39C5-4FDA-4D86-813E-FE94A2921191,PMDY,PMDY,AWP MQ E5 MIDWAY ISLAND,TI,18000,FT,MSL,,700,FT,SFC,CTR,,E,CIVIL,"HONOLULU RDO {126.2M, 257.8M}",B,A,,,H24,Continuous,,,OAKLAND ARTCC,,,,,0,0,0,0,0,1,0.0990390843130626,1.11868868525748
4635,109954B9-3E7A-447B-8379-FD0D78D64394,MYGF,MYGF,GRAND BAHAMA TCA,TI,6000,FT,MSL,,1500,FT,MSL,TMA,,D,CIVIL,FREEPORT APP {126.5M},L,,,,H24,Continuous,,,FREEPORT APP,,,,,0,0,0,1,0,0,1.09297756419573,4.29348761651128
4636,7597F88E-8910-4001-9107-2AB9FE19F94E,MMTC,MMTY,TORREON TCA,TI,195,FL,STD,,0,FT,SFC,TMA-P,,D,CIVIL,APP {119.6M},B,SCTR 10NM,,,RMK,Continuous,,,TORREON APP CON,,,,,1,0,0,0,0,0,0.096793224285193,1.10486008352453
4637,608A19B5-0114-4752-9263-0691D18907EB,MUHA,MUFH,HABANA TCA,TI,165,FL,STD,,3500,FT,MSL,TMA,,E,CIVIL,"APP {119.35M, 120.3M}",L,,,,H24,Continuous,,,HABANA APP CON,,,,,0,0,0,1,0,0,3.11711568596525,6.85427854673682
4638,25FEF2B9-47F6-4B8D-B03E-5DE8E06744C7,AYGA,AYGA,GOROKA CTLZ,TI,20000,FT,MSL,,0,FT,SFC,CTR,,D,CIVIL,TWR {118.7M},B,,,,H24,Continuous,,,GOROKA TOWER,,,,,0,0,0,0,0,1,0.121060494516655,1.39574943034305
