OBJECTID,FAA_ID,ICAO_ID,DESIGNATOR,SURFACE,TWY_OPER,Shape__Area,Shape__Length
5329,ATL,KATL,E1,1,2,2.32409774980624e-07,0.00253016561358104
5330,ATL,KATL,H,1,2,2.34875187743455e-07,0.00249822013737455
5331,ATL,KATL,E_H,1,2,7.77258037487627e-07,0.00378318045714313
5332,ATL,KATL,F_H,1,2,6.01703277425258e-07,0.00317082374973129
5333,ATL,KATL,E,1,2,2.37602534980397e-07,0.00255528858836526
5334,ATL,KATL,E13,1,2,2.81931306744809e-07,0.00324016220117668
5335,ATL,KATL,E,1,2,5.86865326113184e-07,0.00343764860698599
5336,ATL,KATL,E,1,2,4.60127466794802e-07,0.00270301728690234
5337,CLT,KCLT,N,1,2,1.93371374734852e-06,0.0188965565365016
5338,CLT,KCLT,E_E8,1,2,1.1909068974858e-06,0.00494115652254638
5339,ATL,KATL,SC,1,2,2.56737848758348e-07,0.00225469973314488
5340,ATL,KATL,SJ,1,2,3.19658738590078e-07,0.00262215993821618
5341,ATL,KATL,R7,1,2,3.08091330225579e-07,0.00308545725339287
5342,ATL,KATL,R3,1,2,1.97197550733108e-07,0.00246309801050104
5343,ATL,KATL,R,1,2,1.40791144076502e-07,0.00182684341687556
5344,ATL,KATL,W_P_N,1,2,3.35058530254173e-07,0.00241628738221041
5345,ATL,KATL,P,1,2,3.0690171115566e-07,0.00245166146525788
5346,ATL,KATL,P,1,2,2.59133003055467e-07,0.00269859063561213
5347,ATL,KATL,P,1,2,2.30304067372344e-07,0.0024520727924999
5348,ATL,KATL,N,1,2,7.71563691159827e-07,0.00622602500540657
5349,ATL,KATL,N2,1,2,5.72351382288616e-07,0.00643399448486671
5350,ATL,KATL,N_N2,1,2,1.704190935925e-06,0.00705492684171874
5351,ATL,KATL,T,1,2,1.86066927199136e-07,0.0026003024786634
5352,ATL,KATL,N_T,1,2,4.15471731685102e-07,0.00288778416260339
5353,ATL,KATL,N4,1,2,5.72257476960658e-07,0.00609452521845162
5354,ATL,KATL,N,1,2,4.67517338620382e-07,0.00394975240167411
5355,ATL,KATL,E11,1,2,4.81590632261941e-07,0.00538924989118069
5356,ATL,KATL,C,1,2,2.30071691476041e-07,0.00289632922593371
5357,ATL,KATL,D,1,2,2.27731334234704e-07,0.00290003217513985
5358,ATL,KATL,SJ_SJ1,1,2,3.5360676520213e-07,0.00236057340721421
5359,ATL,KATL,SJ1,1,2,4.36887148680398e-08,0.00132792442222748
5360,ATL,KATL,SC,1,2,7.23655602996587e-07,0.00534981216304666
5361,ATL,KATL,SC_SJ1,1,2,3.5287325772515e-07,0.00234737657347962
5362,ATL,KATL,SC_SJ2,1,2,3.57056933353306e-07,0.00236707069463099
5363,ATL,KATL,SC,1,2,3.25886958307819e-07,0.00274412010735157
5364,ATL,KATL,SJ,1,2,6.90996557750623e-07,0.0049859843266993
5365,ATL,KATL,SG_SJ,1,2,5.29261342308018e-07,0.00298167614964488
5366,ATL,KATL,SC,1,2,6.97044924891088e-07,0.00501788943850954
5367,ATL,KATL,SG_SC,1,2,5.16169626828961e-07,0.00295161505322738
5368,ATL,KATL,R,1,2,6.60404566588113e-08,0.0010701537211024
5369,ATL,KATL,SG_SG16,1,2,3.11593084389994e-07,0.00226741179976164
5370,ATL,KATL,L_LB,1,2,3.3949163480429e-07,0.00250028321508069
5371,ATL,KATL,M_LB,1,2,3.30706370732514e-07,0.00220082988263097
5372,ATL,KATL,F_D,1,2,5.69380517845275e-07,0.00316955715043711
5373,ATL,KATL,B,1,2,3.86288547815639e-07,0.00312454021733907
5374,ATL,KATL,A5,1,2,4.686551164923e-07,0.00297644232317707
5375,ATL,KATL,A5,1,2,3.14714725391241e-08,0.00100324126748806
5376,ATL,KATL,A,1,2,3.21249444823479e-07,0.00343908788206849
5377,ATL,KATL,B15,1,2,9.68152562563773e-08,0.00159960341800614
5378,ATL,KATL,B15,1,2,5.14435214427067e-08,0.000989920656436273
5379,ATL,KATL,B,1,2,5.88553803027025e-07,0.00585558870114933
5380,ATL,KATL,B,1,2,2.41564976022346e-07,0.00249010997568077
5381,ATL,KATL,E_E1,1,2,9.96482640402974e-07,0.00462011802398533
5382,ATL,KATL,F_F2,1,2,7.69415692047914e-07,0.00354999774794608
5383,ATL,KATL,F,1,2,3.79417315343744e-07,0.00334097599122189
5384,ATL,KATL,F_F3,1,2,1.02603667073708e-06,0.00478977824785884
5385,ATL,KATL,F3,1,2,1.45282911034883e-07,0.00170694046958918
5386,ATL,KATL,E,1,2,4.25624648414669e-07,0.00366115911160965
5387,ATL,KATL,B_B11_B10,1,2,2.20417632590397e-06,0.00802192548321001
5388,ATL,KATL,B,1,2,3.78769755116082e-07,0.00326955283176087
5389,ATL,KATL,B13,1,2,2.36557980315411e-07,0.00243413103494471
5390,ATL,KATL,B,1,2,3.52237293554936e-07,0.00309632462431445
5391,ATL,KATL,B_B13,1,2,3.16237901643035e-07,0.00244871366460525
5392,ATL,KATL,B,1,2,4.82789346278878e-08,0.000903663334925588
5393,ATL,KATL,B15,1,2,8.00328052719124e-08,0.00115477390379511
5394,ATL,KATL,B_B15,1,2,3.10592440655455e-07,0.00245155751608327
5395,ATL,KATL,B_B15,1,2,1.50477035276708e-07,0.00168435492376102
5396,ATL,KATL,M,1,2,1.82450776264886e-07,0.00173574303264387
5397,ATL,KATL,L,1,2,2.40649342231336e-07,0.00227240792966718
5398,ATL,KATL,M_M12,1,2,4.13673660659697e-07,0.00291024952855656
5399,ATL,KATL,M,1,2,2.90011712422711e-07,0.00332033881517857
5400,ATL,KATL,M_L6,1,2,3.27934003507835e-07,0.00243784171120122
5401,ATL,KATL,L6,1,2,4.76261448056903e-08,0.00096421926611675
5402,ATL,KATL,S,1,2,2.54678070632508e-07,0.00295455892837666
5403,ATL,KATL,M_S,1,2,3.48774619851611e-07,0.00255309617360472
5404,ATL,KATL,L7,1,2,3.1747958928463e-08,0.000894541075230833
5405,ATL,KATL,M14,1,2,6.22500465397025e-07,0.00662358638908374
5406,ATL,KATL,M,1,2,3.90119794246857e-07,0.0042761824247357
5407,ATL,KATL,M_M14,1,2,3.11895746563096e-07,0.0025663419234032
5408,ATL,KATL,M_L10,1,2,3.77025344278081e-07,0.00261344687019235
5409,ATL,KATL,R,1,2,2.10699718075635e-07,0.002275550669596
5410,ATL,KATL,A_C,1,2,3.74544015357969e-07,0.00282933474818694
5411,ATL,KATL,A,1,2,9.75933289737441e-09,0.000735923347140988
5412,ATL,KATL,A_A7,1,2,3.17454216438445e-07,0.00243390593439163
5413,ATL,KATL,C,1,2,1.78749132828671e-07,0.00234130862184417
5414,ATL,KATL,C,1,2,9.72747784544481e-08,0.00127144014930689
5415,ATL,KATL,D,1,2,1.03351794678019e-07,0.00193002753262293
5416,ATL,KATL,D,1,2,8.35793798614759e-08,0.00120716515134741
5417,ATL,KATL,D,1,2,8.19234173832228e-08,0.00122684992656406
5418,ATL,KATL,A_A11,1,2,4.45435262008687e-07,0.00298999519572892
5419,ATL,KATL,A11,1,2,5.72031240153592e-08,0.00107146250999281
5420,ATL,KATL,A6,1,2,2.06652885026415e-07,0.00186899460813308
5421,ATL,KATL,A6,1,2,1.38888481160393e-07,0.00208267887211795
5422,ATL,KATL,A,1,2,1.47649416248896e-07,0.0017380425852579
5423,ATL,KATL,A_A6,1,2,4.18464651374961e-07,0.00315824054882567
5424,ATL,KATL,A,1,2,2.98452960123541e-07,0.00326961532523626
5425,ATL,KATL,A,1,2,2.27764530791319e-07,0.00245896800485188
5426,ATL,KATL,SG_SG12,1,2,5.85218306536905e-07,0.00323671750918377
5427,ATL,KATL,SG,1,2,3.60108515451429e-07,0.00294434936540186
5428,ATL,KATL,E_F3,1,2,2.89537865683087e-07,0.00221802958331088
5429,ATL,KATL,E_E3,1,2,1.03651450444886e-06,0.00486320040530216
5430,ATL,KATL,E3,1,2,5.54612597625237e-07,0.00639230922408203
5431,ATL,KATL,E,1,2,1.57516296894755e-07,0.00169990814969658
5432,ATL,KATL,E_F4,1,2,5.04314584759413e-07,0.00315589368075064
5433,ATL,KATL,F4,1,2,3.3266360333073e-08,0.000861650307142897
5434,ATL,KATL,F,1,2,3.87600039175595e-07,0.00336374526466637
5435,ATL,KATL,F_F4,1,2,1.03843740362208e-06,0.00479044782866517
5436,ATL,KATL,SG,1,2,7.51391543707403e-07,0.00666609662939176
5437,ATL,KATL,SG16,1,2,2.75122740422962e-07,0.00229972551317618
5438,ATL,KATL,SG,1,2,2.77746124561357e-07,0.00230169485641007
5439,ATL,KATL,SG,1,2,3.62521475989405e-07,0.00234766442549805
5440,ATL,KATL,SG,1,2,1.67937981316452e-07,0.00164669694593896
5441,ATL,KATL,UNK,1,2,5.92707286081046e-08,0.00111687620021591
5442,ATL,KATL,SG16,1,2,2.51079264901657e-07,0.00260816543580984
5443,ATL,KATL,SG,1,2,2.48309882829034e-07,0.00250786520078408
5444,ATL,KATL,D,1,2,3.54291842086241e-07,0.0028567882589775
5445,ATL,KATL,D,1,2,4.0251279642689e-08,0.000893575938967078
5446,ATL,KATL,T,1,2,8.02742761152331e-08,0.00128114067334001
5447,ATL,KATL,N_N13,1,2,1.05541630546213e-07,0.00126859077841621
5448,ATL,KATL,R_R10,1,2,2.92473032459384e-07,0.00231011828036211
5449,ATL,KATL,L10,1,2,5.17020453116857e-08,0.00122589321286355
5450,ATL,KATL,L,1,2,5.8543992054183e-07,0.00479188788999952
5451,ATL,KATL,L_L10,1,2,4.8930041884887e-07,0.00270074222660008
5452,ATL,KATL,L,1,2,5.97574398852885e-08,0.0010788724084826
5453,ATL,KATL,M_L7,1,2,3.8415782910306e-07,0.0027452230059807
5454,ATL,KATL,L,1,2,1.11033386929194e-07,0.00135190073532393
5455,ATL,KATL,M,1,2,2.06239292310784e-07,0.00233165974936273
5456,ATL,KATL,M,1,2,5.70041720493464e-08,0.00105804762942191
5457,ATL,KATL,D,1,2,4.42796590505168e-07,0.00351957545549842
5458,ATL,KATL,M_D,1,2,4.72738065582234e-07,0.00265715594996744
5459,ATL,KATL,E7,1,2,4.51220045522005e-07,0.00473044137589358
5460,ATL,KATL,E5,1,2,2.44040393226896e-07,0.00278936001169881
5461,ATL,KATL,E,1,2,4.72970668852213e-07,0.00403187338677761
5462,ATL,KATL,E_E7,1,2,7.45631723475526e-07,0.00369427554123692
5463,ATL,KATL,E,1,2,6.45002273813589e-08,0.00101657097896201
5464,ATL,KATL,E7,1,2,8.65859419718618e-08,0.00155837388182437
5465,ATL,KATL,F,1,2,4.24241761720623e-07,0.00366111013473685
5466,ATL,KATL,F,1,2,3.65065943697118e-07,0.00359519208405922
5467,ATL,KATL,F5,1,2,1.28059127746383e-07,0.00206361616772949
5468,ATL,KATL,A,1,2,3.75152467313455e-07,0.00311083153464839
5469,ATL,KATL,A,1,2,5.5721261560393e-07,0.00578083048730841
5470,ATL,KATL,A,1,2,4.12198915000772e-08,0.000946095302646788
5471,ATL,KATL,M,1,2,1.2969940144103e-07,0.00168523822345247
5472,ATL,KATL,L,1,2,2.50964603765169e-07,0.00240314296737411
5473,ATL,KATL,D,1,2,5.99522991251433e-08,0.0011218531026546
5474,ATL,KATL,J,1,2,4.37885319115594e-08,0.00115959065106447
5475,ATL,KATL,L_D,1,2,4.68690359411994e-07,0.00265099825692839
5476,ATL,KATL,M_J,1,2,6.44747387923417e-07,0.00344637134720879
5477,ATL,KATL,L,1,2,5.35492290509865e-08,0.00112491568109969
5478,ATL,KATL,J,1,2,2.45038108914741e-07,0.00289633050752114
5479,ATL,KATL,N12,1,2,1.39049461722607e-07,0.00153507994533305
5480,ATL,KATL,R,1,2,2.67189534497447e-07,0.00262508625263437
5481,ATL,KATL,UNK,1,2,7.26540974937961e-07,0.00677438385961094
5482,ATL,KATL,R6,1,2,2.37540916714352e-07,0.00243160147284132
5483,ATL,KATL,R12,1,2,1.90802211363916e-07,0.00212261292888532
5484,ATL,KATL,R11,1,2,3.1575063985656e-07,0.00304827604531605
5485,ATL,KATL,R,1,2,1.15630355487784e-06,0.00728449214549851
5486,ATL,KATL,R,1,2,4.36769141742843e-07,0.00419600991047942
5487,ATL,KATL,R_R7,1,2,3.48611820299993e-07,0.00243900192237733
5488,ATL,KATL,A_A13,1,2,4.68235612061108e-07,0.00307132525317614
5489,ATL,KATL,A13,1,2,9.3003563961247e-08,0.00122140553376912
5490,ATL,KATL,A15,1,2,1.15074954010197e-07,0.00144425862094961
5491,ATL,KATL,A13,1,2,2.67766608885722e-07,0.00221926920361027
5492,ATL,KATL,A15,1,2,1.29358340927865e-07,0.00151107704791832
5493,ATL,KATL,UNK,1,2,5.01559725307743e-07,0.00305785944595999
5494,ATL,KATL,V,1,2,2.15179784390784e-06,0.0165540868576196
5495,ATL,KATL,V_E_F1,1,2,4.51551386504434e-07,0.00277935799108224
5496,ATL,KATL,F1,1,2,1.11544750325265e-07,0.00180757987900631
5497,ATL,KATL,V,1,2,9.35685875447234e-08,0.00123778449647811
5498,ATL,KATL,H,1,2,3.62610990123358e-08,0.00127904674609725
5499,ATL,KATL,F2,1,2,3.98686097469181e-08,0.0012450258955753
5500,ATL,KATL,H,1,2,2.24205223275931e-07,0.00238442980642804
5501,ATL,KATL,H,1,2,2.54083715844899e-07,0.00260322988946511
5502,ATL,KATL,V_H_B,1,2,8.41563405629131e-07,0.00382334676248636
5503,ATL,KATL,B1,1,2,2.43323938775575e-07,0.00247288125824255
5504,ATL,KATL,R,1,2,9.8963482741965e-08,0.00128936503465319
5505,ATL,KATL,R_SJ,1,2,5.82396751269698e-07,0.00317107737900834
5506,ATL,KATL,R_SC,1,2,7.63985099183628e-07,0.00355863326701978
5507,ATL,KATL,SC,1,2,1.6405419955845e-07,0.00166781162209912
5508,ATL,KATL,SJ,1,2,1.44633986565168e-07,0.00158456637784217
5509,ATL,KATL,R,1,2,1.33459866447083e-06,0.0120805107404157
5510,ATL,KATL,R_R3,1,2,3.51683638655231e-07,0.00248640723242314
5511,ATL,KATL,R3,1,2,1.17560603030142e-07,0.00152579864757687
5512,ATL,KATL,L_J,1,2,4.27757186116651e-07,0.0030654593408576
5513,ATL,KATL,J,1,2,2.28964381676633e-07,0.00243215858408498
5514,ATL,KATL,D,1,2,5.66019480174873e-08,0.001240547879843
5515,ATL,KATL,L,1,2,6.08946947977529e-07,0.0048216979875076
5516,ATL,KATL,M16,1,2,2.50762013820349e-07,0.0028407758945774
5517,ATL,KATL,M,1,2,5.32695366928237e-07,0.00499853429981345
5518,ATL,KATL,M_L12_ M16,1,2,5.28458258486353e-07,0.00286694362397016
5519,ATL,KATL,L12,1,2,5.34521404915722e-08,0.00139864729899861
5520,ATL,KATL,L_L12,1,2,1.12711791189213e-06,0.0044855884342604
5521,ATL,KATL,L,1,2,7.35501544113504e-08,0.00118699548181955
5522,ATL,KATL,M18,1,2,1.71758756550844e-07,0.00230112675588707
5523,ATL,KATL,M_M18,1,2,3.92509036828415e-07,0.00284287304748192
5524,ATL,KATL,M18,1,2,9.13962594495388e-08,0.00138536046021364
5525,ATL,KATL,M,1,2,1.77392848854652e-07,0.00214563334121089
5526,ATL,KATL,M,1,2,1.90795162779978e-07,0.00205951823430358
5527,ATL,KATL,L,1,2,7.39851657272084e-07,0.00571409412472427
5528,ATL,KATL,L,1,2,3.36697894454119e-07,0.00279224034117516
5529,ATL,KATL,L_L14,1,2,3.56359350917046e-07,0.00240981986610284
5530,ATL,KATL,L14,1,2,3.81523932446726e-08,0.00131175762089576
5531,ATL,KATL,SG,1,2,4.7991388268942e-07,0.00457824329827852
5532,ATL,KATL,SG,1,2,7.7114486884966e-07,0.00695422913053823
5533,ATL,KATL,SG6,1,2,5.80731693844427e-07,0.00605962015055507
5534,ATL,KATL,SG6,1,2,2.41674462974836e-07,0.00210122032031181
5535,ATL,KATL,SG14,1,2,5.82991288577972e-07,0.00626407387699316
5536,ATL,KATL,H,1,2,7.10344920662465e-08,0.00113369179302047
5537,ATL,KATL,B2,1,2,2.34537310461747e-07,0.00266410218012
5538,ATL,KATL,B_B2,1,2,6.99428028383409e-07,0.00400451164641428
5539,ATL,KATL,B_B3,1,2,8.52587390909321e-07,0.00473599922177668
5540,ATL,KATL,B3,1,2,5.0429775910743e-07,0.00559544649540672
5541,ATL,KATL,SG,1,2,1.73260946059739e-06,0.0128993917805908
5542,ATL,KATL,SG_SG14,1,2,6.09804300000238e-07,0.00331287738055443
5543,ATL,KATL,SG14,1,2,2.25523308472475e-07,0.00203751574582869
5544,ATL,KATL,SG12,1,2,5.82324255163358e-07,0.0061048198814041
5545,ATL,KATL,SG12,1,2,2.45372788802711e-07,0.00211955637877935
5546,ATL,KATL,B4,1,2,1.78470372702577e-07,0.00260512062989607
5547,ATL,KATL,B6,1,2,1.69178292708239e-07,0.0024102466296593
5548,ATL,KATL,B,1,2,7.70164660934824e-08,0.00112733657596211
5549,ATL,KATL,B_B1,1,2,3.28329178955755e-07,0.00258260413370873
5550,ATL,KATL,B,1,2,1.53323298945907e-07,0.00181331183613541
5551,ATL,KATL,B,1,2,6.00382463744609e-08,0.000980194259500851
5552,ATL,KATL,B,1,2,1.00540319181164e-07,0.00127906531046385
5553,ATL,KATL,B,1,2,1.35571099235676e-07,0.00168849798156133
5554,ATL,KATL,B_B4,1,2,4.10654138249811e-07,0.00303281271643433
5555,ATL,KATL,B4,1,2,9.66797415458132e-08,0.00126173203275004
5556,ATL,KATL,B6,1,2,9.70528617472155e-08,0.00144705877392007
5557,ATL,KATL,B_B6_B5,1,2,1.43718875733612e-06,0.00550537133824962
5558,ATL,KATL,B,1,2,3.66687345376704e-07,0.00347083130859487
5559,ATL,KATL,B5,1,2,5.07027834828477e-07,0.00614509544518038
5560,ATL,KATL,M,1,2,2.86770273305592e-07,0.00271872647296702
5561,ATL,KATL,M_L14,1,2,3.27368070429657e-07,0.0023200391816579
5562,ATL,KATL,M,1,2,4.79521759189083e-07,0.0042641620780512
5563,ATL,KATL,M_L16_M20,1,2,5.82449729336076e-07,0.00306762287338345
5564,ATL,KATL,M,1,2,1.22177880257368e-07,0.00145678435023384
5565,ATL,KATL,L16,1,2,5.65353275305824e-08,0.00140486939401961
5566,ATL,KATL,L,1,2,6.03193711867789e-07,0.00458088922970959
5567,ATL,KATL,L_L16,1,2,3.55944393959362e-07,0.00241456951951009
5568,ATL,KATL,L,1,2,2.01490820472827e-07,0.00189272411176086
5569,ATL,KATL,L_LA,1,2,1.80175902642077e-07,0.00181444429169985
5570,ATL,KATL,L_LC,1,2,2.92840695692576e-07,0.00218520091935446
5571,ATL,KATL,LA,1,2,2.09473455470288e-07,0.00214932217328593
5572,ATL,KATL,LB,1,2,2.17826936932397e-07,0.00231748251562758
5573,ATL,KATL,LC,1,2,2.38179154621321e-07,0.00265679757705765
5574,ATL,KATL,M,1,2,3.15301349473884e-08,0.000865922401675423
5575,ATL,KATL,M_LC,1,2,4.33356035500765e-07,0.00249479715466053
5576,ATL,KATL,M,1,2,2.20979927689768e-08,0.000766834520406313
5577,ATL,KATL,M_LA,1,2,2.78022298516589e-07,0.00206835098946326
5578,ATL,KATL,B,1,2,7.38010385248344e-07,0.00753431485343042
5579,ATL,KATL,C,1,2,9.62527337833308e-08,0.00124166255585594
5580,ATL,KATL,D,1,2,1.08687800093321e-07,0.00131950435048724
5581,ATL,KATL,B_D,1,2,7.12110704625957e-07,0.00355131574622955
5582,ATL,KATL,B_C,1,2,6.96916913511814e-07,0.00352286585122956
5583,ATL,KATL,LC,1,2,5.64598394703353e-08,0.00124732689242555
5584,ATL,KATL,LB,1,2,7.3675664680195e-08,0.00130562463164864
5585,ATL,KATL,LA,1,2,6.29697751719505e-08,0.00114839765980091
5586,ATL,KATL,M20,1,2,2.35862671615905e-07,0.00260637752851021
5587,ATL,KATL,A,1,2,2.17977685679216e-07,0.00238536411355584
5588,ATL,KATL,A,1,2,4.85948248751811e-07,0.00393584194743543
5589,ATL,KATL,UNK,1,2,2.66118149738759e-07,0.00236532191540561
5590,ATL,KATL,A3,1,2,2.19067942452966e-07,0.00229694826465811
5591,ATL,KATL,C,1,2,2.85623855234007e-07,0.00298788073382735
5592,ATL,KATL,D,1,2,2.8607678359549e-07,0.00304019505106101
5593,ATL,KATL,C,1,2,2.62737557932269e-07,0.00281784102961589
5594,ATL,KATL,D_B7,1,2,1.51113454194274e-07,0.00183381443504765
5595,ATL,KATL,B7,1,2,1.90478658623761e-07,0.00204593013080697
5596,ATL,KATL,B7,1,2,1.66238351084758e-07,0.00175316736864639
5597,ATL,KATL,D,1,2,9.31763679545838e-08,0.00122374213113143
5598,ATL,KATL,B,1,2,1.59634055307833e-07,0.00161051113016982
5599,ATL,KATL,B_B7,1,2,1.54311533151485e-06,0.00697577651007129
5600,ATL,KATL,B,1,2,3.48238927472266e-07,0.00373965999734769
5601,ATL,KATL,B11,1,2,4.92491381010041e-07,0.00556829438524252
5602,ATL,KATL,B10,1,2,5.12859514856245e-07,0.00413701977582352
5603,ATL,KATL,A3,1,2,2.42832811636617e-08,0.000799217397261026
5604,ATL,KATL,A3,1,2,3.9604401536053e-08,0.000886002580311156
5605,ATL,KATL,A3,1,2,8.5173269326333e-08,0.0012259081382734
5606,ATL,KATL,A,1,2,7.90547119322582e-07,0.0063034995091125
5607,ATL,KATL,A,1,2,6.01797182753216e-07,0.0048559930346566
5608,ATL,KATL,A_A3,1,2,5.43506757821888e-07,0.00341117446470779
5609,ATL,KATL,A,1,2,3.45522494171746e-07,0.00329953018542395
5610,ATL,KATL,A_A4,1,2,4.60113824374275e-07,0.00332560991608223
5611,ATL,KATL,A4,1,2,1.78648406290449e-07,0.0017433652293871
5612,ATL,KATL,A4,1,2,1.34068841362023e-07,0.00207513200629911
5613,ATL,KATL,A,1,2,4.89858621222083e-07,0.00500096493235177
5614,ATL,KATL,R,1,2,1.12902398541337e-07,0.00135275736302474
5615,ATL,KATL,SC,1,2,2.35620973398909e-07,0.00246337602646393
5616,ATL,KATL,SJ2,1,2,5.60962689633016e-08,0.00138379078638427
5617,ATL,KATL,SG_SG6,1,2,5.87787685135677e-07,0.00327176667612843
5618,ATL,KATL,SJ,1,2,2.54235146712745e-07,0.00228982730407825
5619,ATL,KATL,SJ_SJ2,1,2,3.79047151000123e-07,0.00247173301775241
5620,ATL,KATL,SG,1,2,3.80589426640654e-08,0.00108720266284154
5621,ATL,KATL,SJ,1,2,6.91048171574948e-07,0.00517652593140088
5622,LAX,KLAX,D,1,2,6.48679815640207e-07,0.00550501692880861
5623,LAX,KLAX,D_V,1,2,3.9563838072354e-07,0.00263773481672881
5624,LAX,KLAX,V,1,2,1.04780383480829e-07,0.00179120485290796
5625,LAX,KLAX,D,1,2,1.24329513055948e-07,0.00155006646696388
5626,LAX,KLAX,B,1,2,8.48825811722298e-08,0.00123652545834862
5627,LAX,KLAX,B,1,2,1.6495844093467e-07,0.0017529424698105
5628,LAX,KLAX,B_B13,1,2,2.38296035110549e-07,0.00202790414866311
5629,LAX,KLAX,B,1,2,2.75545797278134e-07,0.00276460025352714
5630,LAX,KLAX,B,1,2,3.38834530721338e-07,0.00310743440498702
5631,LAX,KLAX,Q,1,2,3.39284441054286e-07,0.00427796773442061
5632,LAX,KLAX,B_P,1,2,3.806357458838e-07,0.00252787364015735
5633,LAX,KLAX,B_N,1,2,3.81432933895258e-07,0.00261827067028888
5634,ORD,KORD,A_MM,1,2,5.00005247296154e-07,0.00275645449014798
5635,ORD,KORD,B,1,2,1.05409108669061e-07,0.00135652171265972
5636,ORD,KORD,B_MM,1,2,5.45505036925707e-07,0.00290656592456769
5637,ORD,KORD,B,1,2,1.15283910417929e-07,0.001447215978199
5638,ORD,KORD,B_SS,1,2,5.11691942671477e-07,0.00276637041501672
5639,TNP,KTNP,C,1,2,2.57040945160492e-08,0.000855026482678671
5640,YKM,KYKM,UNK,1,2,4.14233909395989e-08,0.000830455235235115
5641,YKM,KYKM,A,1,2,4.46343619842082e-08,0.000896401579503836
5642,YKM,KYKM,A_UNK,1,2,1.27511157188565e-07,0.00157041608447069
5643,YKM,KYKM,UNK,1,2,1.22596247820184e-07,0.00154761789813756
5644,YKM,KYKM,A_UNK,1,2,1.62725882546511e-07,0.0020603473808214
5645,YKM,KYKM,A,1,2,3.54426902049454e-07,0.00418971538142137
5646,YKM,KYKM,A4,1,2,2.63190941041103e-07,0.00287081755280961
5647,YKM,KYKM,A,1,2,3.57579210685799e-07,0.00407660127905731
5648,YKM,KYKM,A_A4,1,2,4.8341098590754e-07,0.0033056978777503
5649,ORD,KORD,MM,1,2,9.77127899122812e-08,0.0014373695889206
5650,ORD,KORD,Z,1,2,1.34173433252727e-07,0.00148134906813888
5651,ORD,KORD,U,1,2,1.33020193970879e-07,0.00166890884409213
5652,ORD,KORD,U_U3,1,2,2.90814796244376e-07,0.00219467887110068
5653,MRY,KMRY,A_E,1,2,5.75075910200055e-07,0.0037035457266761
5654,MRY,KMRY,A,1,2,3.50917434085199e-07,0.00366056855361485
5655,ORD,KORD,D1,1,2,9.82333211493186e-08,0.00150363821092977
5656,ORD,KORD,TT1,1,2,3.07748535703645e-07,0.00315836859077126
5657,ORD,KORD,TT1,1,2,3.15177819072698e-07,0.00317315379243798
5658,ORD,KORD,D1_TT1,1,2,3.6299623847047e-07,0.00260325379712086
5659,ORD,KORD,TT_TT1,1,2,3.81292493099872e-07,0.0025760070039577
5660,ORD,KORD,B_TT1,1,2,3.68146208570147e-07,0.00258439819820091
5661,ORD,KORD,D,1,2,2.31313606491312e-07,0.00260819687364173
5662,ORD,KORD,Y,1,2,6.74360326496926e-07,0.00453966429838402
5663,ORD,KORD,V_V3_GG,1,2,2.51839082920924e-09,0.000454192926699527
5664,ORD,KORD,V_V3_GG,1,2,2.63958099822048e-09,0.000603322078129681
5665,ORD,KORD,GG,1,2,7.32366061129142e-08,0.00130265337962911
5666,ORD,KORD,V2_V1_INT'L,1,2,3.25653672916815e-07,0.00221201596834533
5667,ORD,KORD,V2_INT'L,1,2,3.8030170702863e-07,0.00259721300001274
5668,LAX,KLAX,B17,1,2,2.66506712452231e-07,0.00308752418581425
5669,LAX,KLAX,B,1,2,3.91934463550569e-07,0.00340356950272127
5670,LAX,KLAX,E_E18,1,2,2.88787012761582e-07,0.00213324489624298
5671,LAX,KLAX,E16,1,2,2.85660235022078e-07,0.00310026605345627
5672,LAX,KLAX,Y,1,2,5.89409051225676e-07,0.00504468407158
5673,LAX,KLAX,W,1,2,2.79000687442021e-07,0.00311633976260292
5674,LAX,KLAX,V,1,2,2.78440211332054e-07,0.00299660904930356
5675,LAX,KLAX,Y,1,2,9.67174855759367e-08,0.00164981689910697
5676,LAX,KLAX,D_W,1,2,4.40997609985061e-07,0.00282178697546243
5677,LAX,KLAX,E_V,1,2,7.39017423256882e-07,0.00352226939140859
5678,LAX,KLAX,D_Y,1,2,5.01977183375857e-07,0.00292184340365408
5679,LAX,KLAX,D,1,2,5.47102899872698e-07,0.0048198804827719
5680,LAX,KLAX,A,1,2,2.83899680653121e-07,0.00327687734633275
5681,LAX,KLAX,A,1,2,4.83816393170855e-07,0.00527913459488832
5682,LAX,KLAX,A_A8,1,2,6.17262458035839e-07,0.00595353574943698
5683,LAX,KLAX,A,1,2,2.09246763915871e-07,0.00245929466774508
5684,LAX,KLAX,A_A7,1,2,8.07268634162028e-07,0.00804599804215343
5685,LAX,KLAX,A6,1,2,8.4545462235297e-08,0.00119254439577877
5686,ORD,KORD,B_CC,1,2,5.24450240693697e-07,0.00285601046273505
5687,ORD,KORD,B,1,2,5.87590651586478e-07,0.00511844210996426
5688,ORD,KORD,B,1,2,1.14130898509757e-07,0.00143868490716148
5689,ORD,KORD,B_A2,1,2,5.56160511470949e-07,0.00287910334037174
5690,ORD,KORD,A,1,2,1.42027886127286e-07,0.00166420878538413
