X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,FREQUENCY,MAGVAR,ILS_TYPE,TYPE_CODE,ILSSYS_ID,CLASS,CHANNEL,VOICE,STATUS,BCKCRS_STS,BCKCRS_USE,MAGBRG,MARKER_LOC,SLAVEVAR,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-122.537586667,48.8089972220001,894,2042F2E6-8480-4502-B4C4-CC5D5C69AA52,LI,,48-48-32.390N,122-32-15.312W,,16,0,1,0AE25CDD-D6D4-4215-8633-66DA5EDFDE17,FM,,0,DECOMM,,,,M,20,1,0,1,0,0,0
-122.534771667,48.899100278,895,E16929E8-A0F3-4DBE-BFF3-1C2441222A56,BL,BENZA,48-53-56.761N,122-32-05.178W,,16,0,4,0AE25CDD-D6D4-4215-8633-66DA5EDFDE17,FM,,0,DECOMM,,,,O,20,1,0,1,0,0,0
-122.534771667,48.899100278,896,430572D3-4010-4076-979E-5CF50CDD4CFF,BL,BENZA,48-53-56.761N,122-32-05.178W,338,16,1,COMLO,0AE25CDD-D6D4-4215-8633-66DA5EDFDE17,L,,0,DECOMM,,,,O,20,1,0,1,0,0,0
-122.535580278,48.781113056,897,8B866311-E1F4-434A-B646-97711C493AE8,I-BLI,,48-46-52.007N,122-32-08.089W,,16,2,,0AE25CDD-D6D4-4215-8633-66DA5EDFDE17,,22X,0,RESTRICTED,,,,,20,1,0,1,0,0,0
-122.773580556,47.4810105560001,898,1CF521EF-F70B-44BD-A77C-790DDEDABB03,I-PWT,,47-28-51.638N,122-46-24.890W,111.1,16,7,,5955DB7D-D926-4220-9265-C5808225A5CD,,,0,IFR,,,196.78,,16,1,0,1,0,0,0
-122.759148056,47.4941469440001,899,FD8CC5CA-E333-416D-B502-281A332EDFCB,I-PWT,,47-29-38.929N,122-45-32.933W,331.7,16,8,,5955DB7D-D926-4220-9265-C5808225A5CD,,,0,OTHER,,,,,16,1,0,1,0,0,0
-122.750944444,47.5054166670001,900,2D285563-D38A-44F4-9C59-E16801B45377,WT,,47-30-19.500N,122-45-03.400W,,16,0,1,5955DB7D-D926-4220-9265-C5808225A5CD,FM,,0,DECOMM,,,,M,16,1,0,1,0,0,0
-122.685944444,47.5711944440001,901,171D0D84-68CE-42C6-A17B-D9C8D0B89171,PW,CHECO,47-34-16.300N,122-41-09.400W,,16,0,1,5955DB7D-D926-4220-9265-C5808225A5CD,FM,,0,DECOMM,,,,O,16,1,0,1,0,0,0
-122.907497222,46.9588666670001,902,B5637945-FAB9-4A80-952D-690E473E56AC,I-OLM,,46-57-31.920N,122-54-26.990W,111.9,15,7,,E7D715B0-80B6-4F45-B219-4122EE4FBDC7,,,0,RESTRICTED,,,176.31,,19,0,0,1,0,0,0
-122.904808333,46.9738166670001,903,DE9C75A8-A96E-46B4-8A36-C5F6AD68AC67,I-OLM,,46-58-25.740N,122-54-17.310W,331.1,15,8,,E7D715B0-80B6-4F45-B219-4122EE4FBDC7,,,0,OTHER,,,,,19,0,0,1,0,0,0
-122.899611111,46.9852777780001,904,65E67351-F790-44F5-992B-78C28B40C4F7,LM,,46-59-07.000N,122-53-58.600W,,15,0,1,E7D715B0-80B6-4F45-B219-4122EE4FBDC7,FM,,0,DECOMM,,,,M,19,0,0,1,0,0,0
-122.880388889,47.054916667,905,ED27F839-AD8D-47ED-8841-1AC8AD1CB0B2,OL,HABOR,47-03-17.700N,122-52-49.400W,,15,0,1,E7D715B0-80B6-4F45-B219-4122EE4FBDC7,FM,,0,DECOMM,,,,O,19,0,0,1,0,0,0
-119.309110556,46.299001667,906,E41E28E9-88E1-4C7F-8F64-689DB1F307A4,I-RLD,,46-17-56.384N,119-18-32.821W,110.5,17,7,,D417A2E7-5F55-4ED9-BB30-8C816E860825,,,0,IFR,0,,188.6,,17,0,0,1,0,0,0
-119.259099722,46.3704691670001,907,4FE48A0D-2CAF-4EA3-8C90-09ED44C158ED,RL,RIBOO,46-22-13.689N,119-15-32.759W,,17,0,4,D417A2E7-5F55-4ED9-BB30-8C816E860825,FM,,0,DECOMM,,,,O,17,0,0,1,0,0,0
-119.259099722,46.3704691670001,908,3966F7DF-B99B-4943-93FD-49A72C68B875,RL,RIBOO,46-22-13.689N,119-15-32.759W,260,17,1,COMLO,D417A2E7-5F55-4ED9-BB30-8C816E860825,L,,0,DECOMM,,,,O,17,0,0,1,0,0,0
-119.3077975,46.2985252780001,909,279CDFE0-9983-4572-970A-25B1AB48257E,I-RLD,,46-17-54.696N,119-18-28.070W,,17,2,,D417A2E7-5F55-4ED9-BB30-8C816E860825,,42X,0,IFR,,,,,17,0,0,1,0,0,0
-80.394220833,37.86276,910,7E910E58-A3B3-407E-B30F-E97B777841FD,I-LWB,,37-51-45.936N,080-23-39.196W,110.35,-8,7,,89B592C9-EF25-44E0-B2AC-7EB109AB7C90,,,0,RESTRICTED,3,,45.38,,8,0,0,1,0,0,0
-80.4051699999999,37.8531230560001,911,9468D198-9A63-48B2-AEF7-493C15011DE8,I-LWB,,37-51-11.242N,080-24-18.610W,334.85,-8,8,,89B592C9-EF25-44E0-B2AC-7EB109AB7C90,,,0,OTHER,,,,,8,0,0,1,0,0,0
-80.481560278,37.848940278,912,8BD0CBAF-C29F-48D4-9BE4-F1390C8ECE30,WB,,37-50-56.185N,080-28-53.617W,,-8,0,1,89B592C9-EF25-44E0-B2AC-7EB109AB7C90,FM,,0,DECOMM,,,,M,8,0,0,1,0,0,0
-80.4684991669999,37.7822558330001,913,0957A7D6-4D8B-4025-A903-340002278862,LW,BUSHI,37-46-56.111N,080-28-06.629W,,-8,0,5,89B592C9-EF25-44E0-B2AC-7EB109AB7C90,FM,,0,IFR,,,,O,8,0,0,1,0,0,0
-80.4684991669999,37.7822558330001,914,9A6B5E90-8908-469B-9630-C9BD4C3D9F16,LW,BUSHI,37-46-56.111N,080-28-06.629W,346,-8,1,,89B592C9-EF25-44E0-B2AC-7EB109AB7C90,L,,0,OTHER,,,,O,8,0,0,1,0,0,0
-78.001095833,39.3974250000001,915,26BC74F9-B6AD-467A-9FE7-29E34A552F24,I-EXW,,39-23-50.730N,078-00-03.945W,108.3,-8,7,,0A389BF8-0BAC-4C18-B83E-C281FE5E2B9A,,,0,IFR,1,,258.66,,8,0,0,1,0,1,0
-77.974825556,39.403813889,916,729A01EB-0FBB-437E-8009-56D391706AC3,I-EXW,,39-24-13.730N,077-58-29.372W,334.1,-8,8,,0A389BF8-0BAC-4C18-B83E-C281FE5E2B9A,,,0,OTHER,,,,,8,0,0,1,0,1,0
-77.963108889,39.4077661110001,917,B2E0BB01-E4C0-4CB0-8726-32813358DD92,XW,,39-24-27.958N,077-57-47.192W,,-8,0,1,0A389BF8-0BAC-4C18-B83E-C281FE5E2B9A,FM,,0,DECOMM,,,,M,8,0,0,1,0,1,0
-77.864338056,39.434794444,918,84D35A7A-FD7E-4078-97E7-0F2253A5C879,EX,HEVEN,39-26-05.260N,077-51-51.617W,,-8,0,1,0A389BF8-0BAC-4C18-B83E-C281FE5E2B9A,FM,,0,DECOMM,,,,O,8,0,0,1,0,1,0
-79.9158477779999,39.6337661110001,919,C7F84FCF-A16D-4EFE-A326-821D9F6F7051,I-MGW,,39-38-01.558N,079-54-57.052W,108.5,-9,7,,A63E6D2B-472B-4726-A6B3-BEEFCBF355F9,,,0,IFR,2,,181.39,,9,0,0,1,0,0,0
-79.917375278,39.647768333,920,7F9A9050-1999-4C68-9431-27F1A8C28952,I-MGW,,39-38-51.966N,079-55-02.551W,329.9,-9,8,,A63E6D2B-472B-4726-A6B3-BEEFCBF355F9,,,0,OTHER,,,,,9,0,0,1,0,0,0
-79.920977222,39.659275,921,1DB67520-7C58-4D1F-A7F8-2CEA365C7E06,GW,,39-39-33.390N,079-55-15.518W,,-9,0,1,A63E6D2B-472B-4726-A6B3-BEEFCBF355F9,FM,,0,DECOMM,,,,M,9,0,0,1,0,0,0
-79.932133333,39.727286667,922,FEBCE808-174B-41EC-BC02-4ED55146DC6E,MG,DIXIN,39-43-38.232N,079-55-55.680W,,-9,0,1,A63E6D2B-472B-4726-A6B3-BEEFCBF355F9,FM,,0,IFR,,,,O,9,0,0,1,0,0,0
-81.436804444,39.352758056,923,3C1FB204-F659-4954-B2CF-8552E92C3FFF,I-PKB,,39-21-09.928N,081-26-12.495W,110.7,-7,7,,A6D70F4A-EE52-4410-B0D4-4230A765DDEB,,,0,IFR,3,,27.05,,7,0,0,1,0,0,0
-81.4438111109999,39.339286111,924,A88374AB-8B59-4452-A2F0-D8ECAD41347E,I-PKB,,39-20-21.430N,081-26-37.734W,330.2,-7,8,,A6D70F4A-EE52-4410-B0D4-4230A765DDEB,,,0,OTHER,,,,,7,0,0,1,0,0,0
-81.449398333,39.3259358330001,925,3B1379E3-1021-433F-BA55-19440045200A,KB,,39-19-33.369N,081-26-57.834W,,-7,0,1,A6D70F4A-EE52-4410-B0D4-4230A765DDEB,FM,,0,DECOMM,,,,M,7,0,0,1,0,0,0
-81.4849522219999,39.2540663890001,926,E1409ACD-1253-45DD-BF1B-29FB298F0FBD,PK,VERSI,39-15-14.659N,081-29-05.798W,,-7,0,5,A6D70F4A-EE52-4410-B0D4-4230A765DDEB,FM,,0,IFR,,,,O,7,0,0,1,0,0,0
-81.4849522219999,39.2540663890001,927,DDD2B9C6-BCDC-41BB-BF19-CA90C1315E64,PK,VERSI,39-15-14.659N,081-29-05.798W,388,-7,1,COMLO,A6D70F4A-EE52-4410-B0D4-4230A765DDEB,L,,0,OTHER,,,,O,7,0,0,1,0,0,0
-79.978201944,37.3221236110001,928,6E906772-B243-43BA-827D-F15B5FC5B8DC,I-SZK,,37-19-19.645N,079-58-41.527W,,-8,2,,FAF79936-616C-4289-A7D2-D7E516908309,,48X,0,RESTRICTED,,,,,8,0,0,1,0,0,0
-80.002318056,37.3139211110001,929,F6251B14-B4E9-4ABF-8A4B-8CD9BC08B8F6,ZK,TASEL,37-18-50.116N,080-00-08.345W,,-8,0,1,FAF79936-616C-4289-A7D2-D7E516908309,FM,,0,DECOMM,,,,M,8,0,0,1,0,0,0
-80.071143056,37.2873372220001,930,9D9702E9-5328-4113-BEFA-D67748CFFC80,SZ,SKIRT,37-17-14.414N,080-04-16.115W,,-8,0,1,FAF79936-616C-4289-A7D2-D7E516908309,FM,,0,IFR,,,,O,8,0,0,1,0,0,0
-79.978416667,37.3220563890001,931,69CA99A3-0133-47FF-B3F9-EF8BC62D87EE,I-SZK,,37-19-19.403N,079-58-42.300W,111.1,-8,7,,FAF79936-616C-4289-A7D2-D7E516908309,,,0,RESTRICTED,0,,72.25,,8,0,0,1,0,0,0
-79.980875278,37.3233394440001,932,3430968A-F1C1-43FB-8FFA-915767EFAD2C,I-SZK,,37-19-24.022N,079-58-51.666W,331.7,-8,8,,FAF79936-616C-4289-A7D2-D7E516908309,,,0,OTHER,,,,,8,0,0,1,0,0,0
-89.768286389,43.5319183330001,933,12B16D8E-A2EF-40D9-B2EB-60AB6AD33514,I-DLL,,43-31-54.906N,089-46-05.831W,109.15,-1,7,,7ED11613-D0A5-4F87-A49E-176D6C2861E1,,,0,IFR,,,9.76,,1,0,0,1,0,0,0
-89.769251389,43.5320261110001,934,EBAAE46A-599C-40E0-BA99-D533020C9E1A,I-DLL,,43-31-55.294N,089-46-09.305W,,-1,2,,7ED11613-D0A5-4F87-A49E-176D6C2861E1,,28Y,0,IFR,,,,,1,0,0,1,0,0,0
-89.030577778,42.627855556,935,B1AFCE89-2919-4621-96BF-785A8A11CF02,I-JVL,,42-37-40.295N,089-01-50.045W,109.1,-2,7,,DC0679FF-E592-4CAD-B271-5FFBFA0EEC5F,,,0,IFR,,,43.52,,2,0,0,1,0,0,0
-89.048515278,42.6145508330001,936,B92734CC-0A05-4FA4-922E-43F490BAE863,I-JVL,,42-36-52.384N,089-02-54.656W,331.4,-2,8,,DC0679FF-E592-4CAD-B271-5FFBFA0EEC5F,,,0,OTHER,,,,,2,0,0,1,0,0,0
-89.055638889,42.606873056,937,EB6509BC-E240-42CD-BA02-4FEE8B92AB2E,VL,,42-36-24.743N,089-03-20.300W,,-2,0,1,DC0679FF-E592-4CAD-B271-5FFBFA0EEC5F,FM,,0,DECOMM,,,,M,2,0,0,1,0,0,0
-89.134241389,42.5410280560001,938,7E8B6987-6DA0-44AE-A14A-5CC6BD82F555,JV,WEAVE,42-32-27.640N,089-08-03.108W,,-2,0,1,DC0679FF-E592-4CAD-B271-5FFBFA0EEC5F,FM,,0,IFR,,,,O,2,0,0,1,0,0,0
-89.057981389,42.630075278,939,13A940AF-8794-4930-8D7E-C477D97C11F0,I-REE,,42-37-48.268N,089-03-28.728W,111.35,-2,7,,1AE4736E-73F7-4030-93AB-ED5490A1BDCC,,,0,IFR,,,315.56,,2,0,0,1,0,0,0
-89.0372883329999,42.6168727780001,940,5869834F-EF5B-43B3-A694-097D068B258C,I-REE,,42-37-00.742N,089-02-14.239W,332.15,-2,8,,1AE4736E-73F7-4030-93AB-ED5490A1BDCC,,,0,OTHER,,,,,2,0,0,1,0,0,0
-89.057344444,42.630598611,941,38924112-AF66-4EA0-ADB7-806F2422F1B8,I-REE,,42-37-50.149N,089-03-26.440W,,-2,2,,1AE4736E-73F7-4030-93AB-ED5490A1BDCC,,50Y,0,IFR,,,,,2,0,0,1,0,0,0
-87.885343889,42.9469705560001,942,BD8C5008-7774-4D13-BE69-B5B1713C08D8,I-GMF,,42-56-49.082N,087-53-07.273W,111.5,-4,7,,5CD6799C-B06E-4E94-9549-7B3A6E385837,,,0,RESTRICTED,3,,75.65,,2,0,0,0,0,1,0
-87.913089167,42.939026111,943,A1C281A4-9DC4-481A-B646-DBCED2579217,I-GMF,,42-56-20.494N,087-54-47.121W,332.9,-4,8,,5CD6799C-B06E-4E94-9549-7B3A6E385837,,,0,OTHER,,,,,2,0,0,0,0,1,0
-87.926524722,42.9367022220001,944,95933D0D-71CA-4C6D-B9BE-B77AE612702E,MF,,42-56-12.128N,087-55-35.489W,,-4,0,1,5CD6799C-B06E-4E94-9549-7B3A6E385837,FM,,0,DECOMM,,,,M,2,0,0,0,0,1,0
-88.040973889,42.9090444440001,945,BCB50823-3BF1-4BD6-93CD-DFF2C70B960F,GM,TEELS,42-54-32.560N,088-02-27.506W,,-4,0,1,5CD6799C-B06E-4E94-9549-7B3A6E385837,FM,,0,DECOMM,,,,O,2,0,0,0,0,1,0
-88.040973889,42.9090444440001,946,FA640C5F-5FCC-48A9-B81C-2EFCD59AAED2,GM,TEELS,42-54-32.560N,088-02-27.506W,242,-2,1,,5CD6799C-B06E-4E94-9549-7B3A6E385837,L,,0,OTHER,,,,O,2,0,0,0,0,1,0
-87.923239167,42.9384738890001,947,EA9D3528-294F-4B76-A05D-F907E9D69253,I-GMF,,42-56-18.507N,087-55-23.656W,,-4,2,,5CD6799C-B06E-4E94-9549-7B3A6E385837,,52X,0,IFR,,,,,2,0,0,0,0,1,0
-87.922995,42.9377958330001,948,7D1162FD-12EF-4435-86C4-B92380197A98,I-PXY,,42-56-16.067N,087-55-22.783W,111.5,-4,7,,4225FB10-E80E-4C55-B473-163C98984846,,,0,RESTRICTED,0,,255.66,,2,0,0,0,0,1,0
-87.923239167,42.9384738890001,949,AB8F2C0B-9C35-406D-B55A-57934BD76B28,I-PXY,,42-56-18.507N,087-55-23.656W,,-4,2,,4225FB10-E80E-4C55-B473-163C98984846,,52X,0,IFR,,,,,2,0,0,0,0,1,0
-149.965416667,61.167887222,950,98D15E2B-4322-4EE8-B45D-FD6DC7DE81E5,I-ANC,,61-10-04.394N,149-57-55.500W,111.3,16,7,,901BB89A-74D3-4411-85B1-3739CD66C788,,,0,RESTRICTED,3,,73.85,,19,1,0,0,0,0,0
-150.036796111,61.1689405560001,951,7C14F0A5-795D-4F1C-A062-6BCF45051A9B,I-ANC,,61-10-08.186N,150-02-12.466W,332.3,16,8,,901BB89A-74D3-4411-85B1-3739CD66C788,,,0,OTHER,,,,,19,1,0,0,0,0,0
-150.047685,61.1679675,952,22AAD850-1CF6-4AD1-8405-73EA9AAF6FC7,,,61-10-04.683N,150-02-51.666W,,16,0,1,901BB89A-74D3-4411-85B1-3739CD66C788,FM,,0,DECOMM,,,,I,19,1,0,0,0,0,0
-150.049116944,61.1678000000001,953,2D6F4668-5B07-46F9-9692-15069BA89218,NC,,61-10-04.080N,150-02-56.821W,,16,0,1,901BB89A-74D3-4411-85B1-3739CD66C788,FM,,0,DECOMM,,,,M,19,1,0,0,0,0,0
-150.177,61.1678000000001,954,16C7DD0B-ADE0-4AE5-8930-FB3C87860455,AN,BRUCK,61-10-04.080N,150-10-37.200W,,16,0,4,901BB89A-74D3-4411-85B1-3739CD66C788,FM,,0,DECOMM,,,,O,19,1,0,0,0,0,0
-150.177,61.1678000000001,955,FA29CC59-6C98-4A4F-9CE3-E2FC919A05C0,AN,BRUCK,61-10-04.080N,150-10-37.200W,387,16,1,COMLO,901BB89A-74D3-4411-85B1-3739CD66C788,L,,0,DECOMM,,,,O,19,1,0,0,0,0,0
-149.966224167,61.1672280560001,956,B2768125-B572-435F-B7D7-F652E15EDFFE,I-ANC,,61-10-02.021N,149-57-58.407W,,16,2,,901BB89A-74D3-4411-85B1-3739CD66C788,,50X,0,RESTRICTED,,,,,19,1,0,0,0,0,0
-147.834635556,64.8305116670001,957,C3949897-B3B7-4545-B291-E760316DFF86,I-CNA,,64-49-49.842N,147-50-04.688W,109.1,15,7,,7B840774-1EB4-4303-9631-1F79514812BC,,,0,IFR,3,,23.05,,21,1,0,0,0,0,0
-147.876749167,64.8058344440001,958,EABAD705-9206-45C2-945E-1369B0065089,I-CNA,,64-48-21.004N,147-52-36.297W,331.4,15,8,,7B840774-1EB4-4303-9631-1F79514812BC,,,0,OTHER,,,,,21,1,0,0,0,0,0
-147.886813056,64.8021280560001,959,13F1BC99-3CA8-4632-9A6F-B389CDDCFFD2,,,64-48-07.661N,147-53-12.527W,,15,0,1,7B840774-1EB4-4303-9631-1F79514812BC,FM,,0,IFR,,,,I,21,1,0,0,0,0,0
-147.894388889,64.798166667,960,220B9FF8-85C2-49E2-B70A-D489D627A754,NA,,64-47-53.400N,147-53-39.800W,,15,0,1,7B840774-1EB4-4303-9631-1F79514812BC,FM,,0,DECOMM,,,,M,21,1,0,0,0,0,0
-147.837505278,64.830760556,961,376167E2-5454-4429-9706-FA067D28318C,I-CNA,,64-49-50.738N,147-50-15.019W,,15,2,,7B840774-1EB4-4303-9631-1F79514812BC,,28X,0,RESTRICTED,,,,,21,1,0,0,0,0,0
-134.636171111,58.3586172220001,962,BAB04278-0067-4705-A4C9-95E55A185F64,I-JDL,,58-21-31.022N,134-38-10.216W,,20,2,,0B6C0C6E-7FFA-4B36-AFF9-2CE7B5CFC947,,36X,0,IFR,,,,,20,1,0,0,0,0,0
-134.636220556,58.358898611,963,59663C19-68FA-40ED-8647-8A20C4AE297F,I-JDL,,58-21-32.035N,134-38-10.394W,109.9,20,7,,0B6C0C6E-7FFA-4B36-AFF9-2CE7B5CFC947,,,0,RESTRICTED,2,,70.78,,20,1,0,0,0,0,0
-163.301465556,62.053536111,964,172125CC-CB25-49B0-BC6B-3D3FDB323679,I-SMA,,62-03-12.730N,163-18-05.276W,109.1,12,7,,247CF206-FAD5-42D5-8E7F-13D2AFF54BDF,,,0,IFR,0,,170.44,,12,1,0,0,0,0,0
-163.299599444,62.0537644440001,965,ECCFC3C8-F88F-40FF-A0D9-86728426E3F8,I-SMA,,62-03-13.504N,163-17-58.599W,,12,2,,247CF206-FAD5-42D5-8E7F-13D2AFF54BDF,,28X,0,IFR,,,,,12,1,0,0,0,0,0
-159.335878611,21.983056667,966,D8485D10-9C30-48F0-88C8-9AD92E657180,I-LIH,,21-59-11.493N,159-20-09.160W,110.9,11,7,,43BF59ED-0CF8-46DE-9442-D6B702F75F6E,,,0,RESTRICTED,3,,349.01,,11,0,0,0,0,0,1
-159.335069444,21.9666794440001,967,602B08AF-5F7F-4029-A0B4-729C2B110A0F,I-LIH,,21-58-00.045N,159-20-06.246W,330.8,11,8,,43BF59ED-0CF8-46DE-9442-D6B702F75F6E,,,0,OTHER,,,,,11,0,0,0,0,0,1
-159.335916667,21.956388889,968,EF46DD28-BB7D-4832-B7AD-A06593B7077A,IH,,21-57-23.000N,159-20-09.300W,,11,0,1,43BF59ED-0CF8-46DE-9442-D6B702F75F6E,FM,,0,DECOMM,,,,M,11,0,0,0,0,0,1
-159.335048611,21.9830841670001,969,70FCF3BB-8B97-49A5-9F22-1EC2DAE0B1F2,I-LIH,,21-59-12.397N,159-20-07.838W,,11,2,,43BF59ED-0CF8-46DE-9442-D6B702F75F6E,,46X,0,RESTRICTED,,,,,11,0,0,0,0,0,1
-105.544592778,44.3597430560001,970,D0B81CBA-8855-40FD-A50E-C4F2FC544207,I-LLT,,44-21-35.076N,105-32-40.533W,110.1,9,7,,5C1DA80F-BC67-4E0C-A0B1-AC64196957BA,,,0,IFR,0,,340.67,,12,0,0,1,0,0,0
-105.540966667,44.339668611,971,1FE9B625-92B6-4A34-BBC3-02B2D419926F,I-LLT,,44-20-22.814N,105-32-27.480W,334.4,9,8,,5C1DA80F-BC67-4E0C-A0B1-AC64196957BA,,,0,OTHER,,,,,12,0,0,1,0,0,0
-105.536976944,44.3297727780001,972,6D64FDFF-2B6A-4390-87CC-63C688AC983F,LT,,44-19-47.182N,105-32-13.117W,,9,0,1,5C1DA80F-BC67-4E0C-A0B1-AC64196957BA,FM,,0,DECOMM,,,,M,12,0,0,1,0,0,0
-105.522233889,44.2709047220001,973,A7C9B4DE-052F-45A0-AC86-AE74BA17F36F,LL,DERYK,44-16-15.257N,105-31-20.042W,,9,0,3,5C1DA80F-BC67-4E0C-A0B1-AC64196957BA,FM,,0,DECOMM,,,,O,12,0,0,1,0,0,0
-105.522233889,44.2709047220001,974,A360E8E2-1170-4792-967B-79995514D1A0,LL,DERYK,44-16-15.257N,105-31-20.042W,380,9,1,,5C1DA80F-BC67-4E0C-A0B1-AC64196957BA,L,,0,OTHER,,,,O,12,0,0,1,0,0,0
-105.543585556,44.3598502780001,975,4C48D207-7CB6-4D3C-8744-1A6DFC567A69,I-LLT,,44-21-35.461N,105-32-36.908W,,9,2,,5C1DA80F-BC67-4E0C-A0B1-AC64196957BA,,38X,0,IFR,,,,,12,0,0,1,0,0,0
-110.7430025,43.5965627780001,976,87CEA4CC-3BBF-46CB-82E3-1E43313BBBA7,I-JAC,,43-35-47.626N,110-44-34.809W,109.1,13,7,,72C0A318-34BD-4D8C-B062-DA5755C21235,,,0,RESTRICTED,3,,186.52,,13,0,0,1,0,0,0
-110.736704167,43.612945278,977,34725C09-6BF0-4FA5-9CBE-3D363910DFB2,I-JAC,,43-36-46.603N,110-44-12.135W,331.4,13,8,,72C0A318-34BD-4D8C-B062-DA5755C21235,,,0,OTHER,,,,,13,0,0,1,0,0,0
-110.741971944,43.596492778,978,1F444216-924D-42B0-874B-DE242820281B,I-JAC,,43-35-47.374N,110-44-31.099W,,13,2,,72C0A318-34BD-4D8C-B062-DA5755C21235,,28X,0,IFR,,,,,13,0,0,1,0,0,0
-145.499736944,60.4973736110001,979,B12E94A3-95CF-4CB3-84A4-D8FD59892BF1,I-CDV,,60-29-50.549N,145-29-59.050W,110.7,19,7,,E63A0849-3E32-49FF-84B1-D02D66495104,,,0,RESTRICTED,2,,275.24,,19,1,0,0,0,0,0
-145.464465833,60.4887677780001,980,B73462E1-FB84-4AAA-A396-7917D4782741,I-CDV,,60-29-19.571N,145-27-52.067W,330.2,19,8,,E63A0849-3E32-49FF-84B1-D02D66495104,,,0,OTHER,,,,,19,1,0,0,0,0,0
-145.499529722,60.4980822220001,981,295083A3-E2F0-4755-AFBD-262EBDC5090D,I-CDV,,60-29-53.095N,145-29-58.304W,,19,2,,E63A0849-3E32-49FF-84B1-D02D66495104,,44X,0,IFR,,,,,19,1,0,0,0,0,0
-132.362222222,56.484482778,982,0F79F3BF-0A12-43AB-BCCB-63F6B6CBC6D0,I-RGL,,56-29-04.138N,132-21-44.000W,,20,2,,5404FC90-8D8E-4804-A439-F26AABC61E61,,22X,0,IFR,,,,,20,1,0,0,0,0,0
-132.362536944,56.4841077780001,983,2A9D5222-B796-4758-AF81-79FC3EADB6A9,I-RGL,,56-29-02.788N,132-21-45.133W,108.5,20,7,,5404FC90-8D8E-4804-A439-F26AABC61E61,,,0,IFR,2,,93,,20,1,0,0,0,0,0
-157.907194444,21.3269333330001,984,4306D3EB-24C7-4985-8619-84707FF372C3,I-EPC,,21-19-37.001N,157-54-25.989W,,11,2,,27F3DA8B-AF63-456D-8840-E96E94B7DE93,,28X,0,IFR,,,,,11,0,0,0,0,0,1
-157.907858889,21.326406944,985,88B38A06-8E0B-4A20-8E94-C0FB94FFAE30,I-EPC,,21-19-35.085N,157-54-28.318W,109.1,11,7,,27F3DA8B-AF63-456D-8840-E96E94B7DE93,,,0,RESTRICTED,3,,304,,11,0,0,0,0,0,1
-156.423651667,20.906159722,986,87DD8D47-9D09-49DD-81D2-39CC12867551,I-OGG,,20-54-25.940N,156-25-22.344W,110.1,11,7,,EDEE6FCA-9F14-4E5F-BA52-12FF93B47A01,,,0,RESTRICTED,2,,23.97,,11,0,0,0,0,0,1
-156.433118056,20.8915416670001,987,E99BC2DE-E797-493C-9763-903C8CF25CDC,I-OGG,,20-53-29.549N,156-25-59.224W,334.4,11,8,,EDEE6FCA-9F14-4E5F-BA52-12FF93B47A01,,,0,OTHER,,,,,11,0,0,0,0,0,1
-156.440694444,20.88325,988,816E39BF-1643-4A9F-A9D5-87352B16FE07,GG,,20-52-59.700N,156-26-26.500W,,11,0,1,EDEE6FCA-9F14-4E5F-BA52-12FF93B47A01,FM,,0,DECOMM,,,,M,11,0,0,0,0,0,1
-156.499805556,20.803694444,989,9BB22F91-5C65-4A29-9D6A-4985D96A1D21,OG,RITTI,20-48-13.300N,156-29-59.300W,,11,0,1,EDEE6FCA-9F14-4E5F-BA52-12FF93B47A01,FM,,0,DECOMM,,,,O,11,0,0,0,0,0,1
-156.423325,20.905205833,990,01990687-67E9-42FE-8B2E-D64FEA8663FD,I-OGG,,20-54-27.386N,156-25-23.757W,,11,2,,EDEE6FCA-9F14-4E5F-BA52-12FF93B47A01,,38X,0,IFR,,,,,11,0,0,0,0,0,1
-156.047220556,19.720895,991,DD21C258-7F6A-4DC9-89E8-7D7918C5074F,I-KOA,,19-43-15.222N,156-02-49.994W,109.7,11,7,,7960A608-A2E5-44CC-B0A3-0ADE039D41D2,,,0,RESTRICTED,3,,173.82,,11,0,0,0,0,0,1
-156.045452778,19.7507730560001,992,ABDBAD5F-A72F-40D3-9A12-B1CB2B34A967,I-KOA,,19-45-02.783N,156-02-43.630W,333.2,11,8,,7960A608-A2E5-44CC-B0A3-0ADE039D41D2,,,0,OTHER,,,,,11,0,0,0,0,0,1
-156.043435278,19.7634541670001,993,145795C5-67CE-4018-96A7-99C15F29B9DF,OA,,19-45-48.435N,156-02-36.367W,,11,0,1,7960A608-A2E5-44CC-B0A3-0ADE039D41D2,FM,,0,DECOMM,,,,M,11,0,0,0,0,0,1
-156.047805,19.7207855560001,994,5259AF75-8961-40F0-931E-48B022DC6936,I-KOA,,19-43-14.828N,156-02-52.098W,,11,2,,7960A608-A2E5-44CC-B0A3-0ADE039D41D2,,34X,0,IFR,,,,,11,0,0,0,0,0,1
-116.983488889,32.8298636110001,995,571C27FD-9A3E-4983-8D27-0863FF0C0D39,I-SEE,,32-49-47.509N,116-59-00.560W,110.5,13,7,,57DBF05A-EE5A-4CB7-A17E-E07F29297CA0,,,0,IFR,0,,269.08,,13,0,0,1,0,0,0
